,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
717,717,4.0,0.8922020792961121,"[(4, 0.8922021), (25, 0.087784015)]"
718,718,4.0,0.9669228792190552,"[(4, 0.9669228), (17, 0.02154544)]"
719,719,14.0,0.2916242778301239,"[(1, 0.044577856), (3, 0.24797742), (8, 0.059993856), (14, 0.29162428), (19, 0.070774235), (24, 0.2707498)]"
720,720,5.0,0.48460662364959717,"[(1, 0.08648103), (4, 0.15596896), (5, 0.4846066), (10, 0.13012266), (13, 0.017697314), (14, 0.03808689), (24, 0.011984071), (29, 0.06804357)]"
721,721,14.0,0.38951167464256287,"[(5, 0.05506183), (14, 0.38951167), (15, 0.20210418), (16, 0.12958144), (18, 0.16246289), (23, 0.051368725)]"
722,722,27.0,0.4273166358470917,"[(14, 0.1884061), (21, 0.37593812), (27, 0.42731664)]"
723,723,8.0,0.5809892416000366,"[(8, 0.58098924), (11, 0.392963)]"
724,724,21.0,0.4458920359611511,"[(2, 0.15382425), (8, 0.065691024), (12, 0.24209419), (21, 0.44589207), (26, 0.08291366)]"
725,725,2.0,0.6110080480575562,"[(2, 0.61100805), (12, 0.103548914), (14, 0.060511496), (17, 0.016173966), (18, 0.029398015), (26, 0.075802326), (29, 0.09191943)]"
726,726,1.0,0.31931981444358826,"[(0, 0.055755243), (1, 0.3193198), (2, 0.18046504), (14, 0.14681621), (26, 0.26284727)]"
727,727,15.0,0.47961732745170593,"[(15, 0.47961733), (16, 0.40528485), (20, 0.027188517), (29, 0.07678599)]"
728,728,20.0,0.35937657952308655,"[(0, 0.13919325), (8, 0.076508604), (13, 0.06211099), (20, 0.35937658), (23, 0.042789463), (27, 0.3033274)]"
729,729,19.0,0.3894079625606537,"[(12, 0.09058679), (13, 0.24863721), (19, 0.38940796), (29, 0.2635508)]"
730,730,21.0,0.5129212141036987,"[(0, 0.07611495), (9, 0.08305227), (10, 0.14714114), (14, 0.10074044), (21, 0.5129212), (22, 0.07176571)]"
731,731,23.0,0.37431657314300537,"[(3, 0.041456465), (8, 0.34320632), (11, 0.20536381), (22, 0.020731755), (23, 0.37431657)]"
732,732,22.0,0.2573222517967224,"[(3, 0.031274173), (4, 0.14887865), (5, 0.030590199), (8, 0.033193517), (13, 0.213536), (17, 0.20333602), (19, 0.05113456), (22, 0.25732225), (28, 0.025507532)]"
733,733,16.0,0.5762993097305298,"[(4, 0.23817745), (10, 0.017346647), (12, 0.044525024), (16, 0.5762993), (17, 0.04701449), (23, 0.06830026)]"
734,734,12.0,0.985774576663971,"[(12, 0.9857746)]"
735,735,8.0,0.48758235573768616,"[(0, 0.032852467), (8, 0.4875824), (11, 0.30529976), (19, 0.06884166), (23, 0.03601091), (25, 0.05590221)]"
736,736,7.0,0.6604413390159607,"[(7, 0.66044134), (9, 0.24295646), (17, 0.011255714), (27, 0.081656665)]"
737,737,4.0,0.2806274890899658,"[(4, 0.2806275), (5, 0.18825708), (8, 0.021463385), (11, 0.058049504), (12, 0.041975655), (17, 0.11329037), (19, 0.049163338), (25, 0.09029555), (27, 0.14348567)]"
738,738,8.0,0.550858736038208,"[(8, 0.55085874), (11, 0.44080293)]"
739,739,15.0,0.7134212255477905,"[(8, 0.058725826), (12, 0.044557687), (14, 0.01219883), (15, 0.7134212), (18, 0.010113343), (19, 0.1545259)]"
740,740,25.0,0.45896488428115845,"[(4, 0.20787495), (16, 0.08245797), (19, 0.23972087), (25, 0.45896488)]"
741,741,14.0,0.5594316124916077,"[(11, 0.026957205), (12, 0.34777498), (14, 0.5594316), (20, 0.05640562)]"
742,742,0.0,0.7611241936683655,"[(0, 0.7611242), (17, 0.019522635), (20, 0.079873346), (22, 0.1312854)]"
743,743,21.0,0.3041989803314209,"[(4, 0.13503386), (5, 0.026411697), (12, 0.080013625), (13, 0.045930386), (18, 0.011874901), (19, 0.08561961), (20, 0.19199158), (21, 0.30419898), (25, 0.058151428), (29, 0.054967955)]"
744,744,14.0,0.6507501602172852,"[(2, 0.060238384), (4, 0.010768714), (7, 0.10077675), (8, 0.051753815), (11, 0.07495245), (12, 0.01872361), (14, 0.65075016), (17, 0.014955542), (28, 0.0111297425)]"
745,745,4.0,0.7274353504180908,"[(4, 0.72743535), (5, 0.14108445), (7, 0.01516692), (21, 0.08374741), (27, 0.02461888)]"
746,746,24.0,0.9301621913909912,"[(4, 0.04781487), (10, 0.012066969), (24, 0.9301622)]"
747,747,20.0,0.4844191372394562,"[(1, 0.061893158), (2, 0.03492232), (12, 0.1350449), (16, 0.011933026), (19, 0.105495416), (20, 0.48441914), (22, 0.06952939), (24, 0.069939055), (29, 0.019207232)]"
748,748,14.0,0.915523886680603,"[(11, 0.031680703), (14, 0.9155239), (15, 0.010183654), (23, 0.03500424)]"
749,749,14.0,0.5713809132575989,"[(1, 0.015114696), (8, 0.40618315), (14, 0.5713809)]"
750,750,22.0,0.9923262596130371,"[(22, 0.9923262)]"
751,751,3.0,0.4382481276988983,"[(1, 0.35747156), (3, 0.43824813), (14, 0.09265957), (18, 0.050905813), (23, 0.050786827)]"
752,752,5.0,0.611922025680542,"[(2, 0.37138966), (5, 0.611922)]"
753,753,1.0,0.33707860112190247,"[(0, 0.31069425), (1, 0.3370786), (12, 0.08840727), (14, 0.0959735), (26, 0.15589997)]"
754,754,1.0,0.28905513882637024,"[(0, 0.04244726), (1, 0.28905514), (2, 0.22764838), (9, 0.25655344), (12, 0.020541014), (14, 0.09960671), (21, 0.02951395), (29, 0.02736287)]"
755,755,2.0,0.3684946894645691,"[(0, 0.04141222), (1, 0.102269895), (2, 0.3684947), (10, 0.012785896), (15, 0.14230596), (23, 0.301202), (26, 0.026668455)]"
756,756,11.0,0.5191861391067505,"[(2, 0.40882212), (8, 0.020706128), (11, 0.51918614), (13, 0.02971824), (22, 0.013385131)]"
757,757,23.0,0.9912864565849304,"[(23, 0.99128646)]"
758,758,3.0,0.31816282868385315,"[(0, 0.037277807), (3, 0.31816283), (13, 0.087969154), (15, 0.11868707), (18, 0.22206548), (21, 0.015931295), (22, 0.055046525), (23, 0.07386694), (26, 0.06067868)]"
759,759,26.0,0.41498294472694397,"[(0, 0.063980475), (1, 0.16281003), (12, 0.055066712), (15, 0.2488072), (19, 0.041839585), (26, 0.41498294)]"
760,760,0.0,0.2249457687139511,"[(0, 0.22494577), (1, 0.072163135), (2, 0.09410749), (3, 0.21195908), (7, 0.09289467), (8, 0.18093978), (23, 0.084685154), (25, 0.031003976)]"
761,761,4.0,0.8201285600662231,"[(4, 0.82012856), (29, 0.1721449)]"
762,762,25.0,0.7999383807182312,"[(10, 0.1902263), (25, 0.7999384)]"
763,763,19.0,0.8937273621559143,"[(1, 0.035845567), (17, 0.0481731), (19, 0.89372736), (29, 0.015198551)]"
764,764,0.0,0.3802066743373871,"[(0, 0.38020667), (9, 0.26200655), (27, 0.35111)]"
765,765,14.0,0.35148388147354126,"[(7, 0.16756067), (9, 0.189687), (14, 0.35148388), (21, 0.03810322), (27, 0.24246074)]"
766,766,6.0,0.4815558195114136,"[(2, 0.113040276), (5, 0.15061344), (6, 0.48155582), (10, 0.11730957), (18, 0.042982157), (19, 0.08734168)]"
767,767,19.0,0.47695043683052063,"[(0, 0.25678736), (1, 0.059488513), (13, 0.04218723), (15, 0.039498884), (19, 0.47695044), (20, 0.11480289)]"
768,768,22.0,0.3423135280609131,"[(3, 0.20730476), (5, 0.06370322), (7, 0.052766833), (8, 0.04170735), (10, 0.02899829), (18, 0.050384928), (19, 0.17416382), (20, 0.016397422), (21, 0.014405933), (22, 0.34231353)]"
769,769,29.0,0.3624136745929718,"[(0, 0.1464646), (4, 0.15134299), (7, 0.05971989), (13, 0.063784175), (19, 0.18908069), (22, 0.011244798), (29, 0.36241367)]"
770,770,29.0,0.7239766716957092,"[(9, 0.032128636), (13, 0.06534015), (16, 0.07539001), (23, 0.015470009), (25, 0.05778607), (27, 0.02482559), (29, 0.7239767)]"
771,771,28.0,0.6413052082061768,"[(1, 0.07281842), (21, 0.014366914), (23, 0.26053205), (28, 0.6413052)]"
772,772,22.0,0.3595615029335022,"[(0, 0.24297985), (1, 0.040729072), (3, 0.1959008), (4, 0.08313639), (15, 0.012827235), (22, 0.3595615), (29, 0.055691097)]"
773,773,25.0,0.9690391421318054,"[(25, 0.9690392), (27, 0.024192518)]"
774,774,17.0,0.5754833817481995,"[(4, 0.27782467), (5, 0.046628494), (6, 0.015553022), (10, 0.014511754), (15, 0.023744946), (17, 0.5754834), (25, 0.039521907)]"
775,775,29.0,0.8233532905578613,"[(9, 0.054340903), (13, 0.08170188), (24, 0.031474583), (29, 0.8233533)]"
776,776,29.0,0.4577597379684448,"[(7, 0.36528227), (11, 0.034897037), (25, 0.13301976), (29, 0.45775974)]"
777,777,23.0,0.7869563102722168,"[(4, 0.01856623), (5, 0.18775807), (23, 0.7869563)]"
778,778,24.0,0.4108908772468567,"[(0, 0.11936132), (1, 0.15407881), (11, 0.12502934), (22, 0.047906592), (24, 0.41089088), (26, 0.13351648)]"
779,779,4.0,0.48925039172172546,"[(4, 0.4892504), (5, 0.1435763), (6, 0.06627691), (11, 0.14046049), (13, 0.083763), (19, 0.06849418)]"
780,780,19.0,0.5093527436256409,"[(18, 0.043788318), (19, 0.50935274), (22, 0.38247395), (23, 0.057555683)]"
781,781,29.0,0.49712854623794556,"[(7, 0.19846225), (10, 0.05202014), (14, 0.090682514), (25, 0.030768272), (27, 0.12083177), (29, 0.49712855)]"
782,782,11.0,0.5943539142608643,"[(0, 0.12301927), (11, 0.5943539), (15, 0.017324688), (18, 0.12972955), (26, 0.12312404)]"
783,783,8.0,0.28545448184013367,"[(0, 0.042657897), (5, 0.16586526), (6, 0.17880772), (8, 0.28545448), (9, 0.012131682), (12, 0.2643947), (18, 0.016058896), (29, 0.026190493)]"
784,784,14.0,0.8913030028343201,"[(14, 0.891303), (23, 0.09935438)]"
785,785,25.0,0.9925023913383484,"[(25, 0.9925024)]"
786,786,23.0,0.5666635632514954,"[(1, 0.08226021), (6, 0.088495605), (14, 0.049300116), (15, 0.20184427), (23, 0.56666356)]"
787,787,13.0,0.47339150309562683,"[(1, 0.3008699), (13, 0.4733915), (16, 0.051135838), (23, 0.03914766), (25, 0.12537731)]"
788,788,11.0,0.7483871579170227,"[(11, 0.74838716), (12, 0.05076836), (18, 0.14512652), (26, 0.046494965)]"
789,789,26.0,0.5082571506500244,"[(5, 0.01449259), (12, 0.023147885), (13, 0.043857936), (16, 0.013907514), (18, 0.33351615), (19, 0.054480728), (26, 0.50825715)]"
790,790,4.0,0.6294915676116943,"[(4, 0.62949157), (5, 0.15751281), (17, 0.095404476), (25, 0.11116428)]"
791,791,23.0,0.46980202198028564,"[(1, 0.07828606), (8, 0.2945931), (12, 0.013060864), (15, 0.051371597), (18, 0.0843663), (23, 0.46980205)]"
792,792,4.0,0.6478890776634216,"[(4, 0.6478891), (5, 0.07854684), (10, 0.06797917), (13, 0.19874953)]"
793,793,27.0,0.709100604057312,"[(4, 0.023377081), (7, 0.14308135), (19, 0.011643974), (21, 0.109349996), (27, 0.7091006)]"
794,794,15.0,0.3737756013870239,"[(4, 0.28621224), (5, 0.06653082), (6, 0.016679976), (10, 0.115686975), (15, 0.3737756), (20, 0.09813924), (25, 0.032312777)]"
795,795,26.0,0.66998291015625,"[(2, 0.10893894), (9, 0.04665347), (12, 0.14337252), (19, 0.024637256), (26, 0.6699829)]"
796,796,0.0,0.7617807984352112,"[(0, 0.7617808), (8, 0.15935619), (15, 0.066346765)]"
797,797,4.0,0.33245640993118286,"[(2, 0.26791075), (4, 0.3324564), (12, 0.23126106), (19, 0.07959591), (20, 0.069330715)]"
798,798,9.0,0.8038654923439026,"[(8, 0.023735896), (9, 0.8038655), (12, 0.011964992), (17, 0.02624861), (27, 0.12558724)]"
799,799,28.0,0.31945163011550903,"[(2, 0.06841427), (3, 0.14507273), (9, 0.015392001), (21, 0.06226472), (23, 0.25965756), (26, 0.118625075), (28, 0.31945163)]"
800,800,19.0,0.5209439396858215,"[(15, 0.021836925), (19, 0.52094394), (26, 0.43954083)]"
801,801,26.0,0.4746564030647278,"[(4, 0.04667049), (11, 0.10772622), (13, 0.015594979), (19, 0.3443639), (26, 0.4746564)]"
802,802,5.0,0.3904494345188141,"[(3, 0.08498363), (5, 0.39044943), (14, 0.030948734), (20, 0.010133395), (22, 0.04364316), (23, 0.08459597), (24, 0.082332075), (26, 0.22430114), (29, 0.04338394)]"
803,803,14.0,0.8755444884300232,"[(12, 0.11440808), (14, 0.8755444)]"
804,804,0.0,0.7246870398521423,"[(0, 0.72468704), (12, 0.2566225)]"
805,805,5.0,0.46799740195274353,"[(4, 0.4200847), (5, 0.4679974), (17, 0.094920486)]"
806,806,16.0,0.4974133372306824,"[(16, 0.4974133), (19, 0.49460667)]"
807,807,27.0,0.4145090579986572,"[(5, 0.25582126), (7, 0.13491571), (9, 0.033051867), (21, 0.14391218), (27, 0.41450906), (28, 0.010574677)]"
808,808,19.0,0.23907135426998138,"[(1, 0.13767542), (8, 0.045909837), (15, 0.02920488), (16, 0.11654155), (19, 0.23907137), (20, 0.20843482), (26, 0.21599199)]"
809,809,4.0,0.4384874403476715,"[(4, 0.43848744), (5, 0.19137815), (16, 0.028154261), (24, 0.33503857)]"
810,810,14.0,0.42248767614364624,"[(0, 0.019168945), (1, 0.2617134), (14, 0.42248768), (15, 0.27122343), (21, 0.01581428)]"
811,811,24.0,0.761236310005188,"[(14, 0.091839865), (16, 0.12314788), (24, 0.7612363)]"
812,812,26.0,0.37710097432136536,"[(2, 0.17477009), (13, 0.28898197), (16, 0.089579955), (20, 0.0450259), (26, 0.37710097)]"
813,813,16.0,0.693058967590332,"[(4, 0.11224762), (10, 0.14203553), (15, 0.015183108), (16, 0.69305897), (23, 0.027408317)]"
814,814,21.0,0.6131852269172668,"[(9, 0.06078046), (14, 0.24067995), (21, 0.6131852), (27, 0.07640476)]"
815,815,24.0,0.9824122786521912,"[(24, 0.98241234)]"
816,816,25.0,0.5457651019096375,"[(4, 0.083430305), (13, 0.12639228), (15, 0.15349081), (19, 0.08305197), (25, 0.5457651)]"
817,817,4.0,0.2653088867664337,"[(4, 0.2653089), (5, 0.024044573), (7, 0.1826473), (14, 0.08470988), (16, 0.11486561), (17, 0.049390115), (19, 0.046008226), (21, 0.14822824), (27, 0.079862684)]"
818,818,25.0,0.8736262917518616,"[(4, 0.11154977), (25, 0.8736263)]"
819,819,11.0,0.6432620286941528,"[(11, 0.643262), (15, 0.053752072), (23, 0.2436903), (25, 0.051882137)]"
820,820,4.0,0.40219980478286743,"[(4, 0.4021998), (5, 0.012170809), (7, 0.013395902), (12, 0.023777526), (15, 0.17621101), (16, 0.24322836), (17, 0.12101535)]"
821,821,23.0,0.8006982207298279,"[(14, 0.19101956), (23, 0.8006982)]"
822,822,26.0,0.3870757818222046,"[(1, 0.18942918), (3, 0.013002262), (12, 0.25122118), (14, 0.07177828), (19, 0.045173053), (26, 0.38707578), (27, 0.024187462), (29, 0.010711852)]"
823,823,2.0,0.4122793674468994,"[(0, 0.10141235), (2, 0.41227937), (3, 0.192468), (22, 0.28451338)]"
824,824,4.0,0.5719814300537109,"[(4, 0.57198143), (5, 0.16138186), (15, 0.15670045), (19, 0.011104159), (21, 0.02234321), (23, 0.02765718), (25, 0.04190548)]"
825,825,27.0,0.44150444865226746,"[(9, 0.019425757), (18, 0.027346136), (21, 0.1741709), (27, 0.44150448), (28, 0.3271257)]"
826,826,12.0,0.5211674571037292,"[(12, 0.52116746), (21, 0.44869432)]"
827,827,23.0,0.9398773908615112,"[(5, 0.011807042), (14, 0.018067414), (23, 0.93987733), (25, 0.022504285)]"
828,828,10.0,0.46791261434555054,"[(2, 0.073972024), (7, 0.01836656), (10, 0.46791258), (11, 0.023274936), (12, 0.25238565), (15, 0.115830645), (26, 0.037882227)]"
829,829,8.0,0.39432406425476074,"[(0, 0.046077766), (1, 0.061834347), (8, 0.39432406), (12, 0.10004286), (14, 0.19070724), (18, 0.19505931)]"
830,830,14.0,0.46098753809928894,"[(2, 0.09915322), (6, 0.07349847), (8, 0.079463504), (14, 0.46098757), (15, 0.23220488), (18, 0.041067135)]"
831,831,19.0,0.32224205136299133,"[(8, 0.11758061), (10, 0.011367176), (11, 0.189704), (13, 0.28137282), (16, 0.07031698), (19, 0.32224205)]"
832,832,1.0,0.36577531695365906,"[(1, 0.36577532), (8, 0.09442213), (10, 0.35161892), (13, 0.017492704), (25, 0.1644135)]"
833,833,2.0,0.4845138490200043,"[(2, 0.48451382), (9, 0.3931398), (21, 0.080347665), (27, 0.03814091)]"
834,834,23.0,0.9903271198272705,"[(23, 0.9903271)]"
835,835,8.0,0.6972572803497314,"[(2, 0.19750088), (8, 0.6972573), (12, 0.06306524), (22, 0.013231819), (29, 0.019466635)]"
836,836,3.0,0.2554425597190857,"[(2, 0.0645245), (3, 0.25544256), (5, 0.07925377), (16, 0.12279994), (17, 0.057149127), (19, 0.23599167), (21, 0.17511368)]"
837,837,9.0,0.5128828883171082,"[(9, 0.5128829), (16, 0.022239162), (17, 0.03485203), (19, 0.034488674), (23, 0.2582841), (24, 0.096135765), (25, 0.02122759), (29, 0.014322864)]"
838,838,12.0,0.5024502873420715,"[(2, 0.028379397), (11, 0.076914564), (12, 0.5024503), (22, 0.37523872)]"
839,839,23.0,0.5142610669136047,"[(1, 0.11396241), (14, 0.1771643), (20, 0.03610407), (23, 0.51426107), (25, 0.12445541), (26, 0.025707146)]"
840,840,0.0,0.8099130988121033,"[(0, 0.8099131), (8, 0.14531109), (22, 0.036198936)]"
841,841,24.0,0.4791989326477051,"[(3, 0.33880585), (8, 0.018445615), (12, 0.03892731), (13, 0.10225238), (16, 0.013470826), (24, 0.4791989)]"
842,842,25.0,0.6347620487213135,"[(1, 0.24824749), (8, 0.056404397), (13, 0.024935082), (25, 0.63476205), (27, 0.028203607)]"
843,843,9.0,0.4425891935825348,"[(4, 0.04035192), (5, 0.2971028), (6, 0.017145064), (9, 0.4425892), (17, 0.041666314), (24, 0.15600872)]"
844,844,21.0,0.9045624732971191,"[(1, 0.033872716), (10, 0.049555246), (21, 0.9045625)]"
845,845,0.0,0.785773515701294,"[(0, 0.7857735), (13, 0.06164909), (15, 0.07068861), (19, 0.0763653)]"
846,846,26.0,0.47120195627212524,"[(2, 0.013041131), (3, 0.032425206), (4, 0.15513818), (13, 0.08435517), (18, 0.050819933), (19, 0.042903278), (20, 0.033702876), (24, 0.0873347), (26, 0.47120193), (28, 0.02121424)]"
847,847,3.0,0.37860992550849915,"[(1, 0.063146055), (3, 0.37860993), (5, 0.1644843), (10, 0.019297875), (18, 0.18772645), (23, 0.17632134)]"
848,848,25.0,0.8357996940612793,"[(2, 0.044864234), (7, 0.0373865), (16, 0.06331135), (21, 0.013256427), (25, 0.8357997)]"
849,849,20.0,0.43419933319091797,"[(9, 0.15087828), (17, 0.28620744), (20, 0.43419936)]"
850,850,14.0,0.4273729920387268,"[(3, 0.06958648), (8, 0.14068456), (14, 0.427373), (15, 0.036494657), (18, 0.2597177), (23, 0.05714522)]"
851,851,23.0,0.4092186689376831,"[(8, 0.07928972), (11, 0.08039526), (14, 0.39870596), (18, 0.02195853), (23, 0.40921867)]"
852,852,23.0,0.739421546459198,"[(2, 0.020796953), (9, 0.046640158), (14, 0.037794445), (15, 0.12984744), (16, 0.015937923), (23, 0.73942155)]"
853,853,14.0,0.5646848678588867,"[(8, 0.40082237), (14, 0.56468487), (15, 0.01484099), (29, 0.010520069)]"
854,854,4.0,0.3516174256801605,"[(3, 0.012232245), (4, 0.35161743), (7, 0.13510452), (10, 0.1308256), (13, 0.023375789), (16, 0.14575537), (24, 0.15689592), (29, 0.038413532)]"
855,855,4.0,0.3606737554073334,"[(4, 0.36067376), (5, 0.16084355), (13, 0.14813393), (14, 0.16563529), (16, 0.058421258), (23, 0.080429025), (29, 0.021420002)]"
856,856,14.0,0.8387563824653625,"[(1, 0.06641283), (10, 0.0784462), (14, 0.8387564)]"
857,857,8.0,0.4003918468952179,"[(2, 0.047716726), (8, 0.40039185), (11, 0.30667678), (14, 0.23773651)]"
858,858,2.0,0.7725264430046082,"[(2, 0.77252644), (11, 0.21673715)]"
859,859,5.0,0.5731744170188904,"[(5, 0.5731744), (25, 0.41825792)]"
860,860,22.0,0.4619498550891876,"[(0, 0.04054143), (1, 0.048019923), (4, 0.036583025), (10, 0.10190736), (15, 0.0829189), (20, 0.012878216), (22, 0.46194986), (23, 0.14828712), (25, 0.059609294)]"
861,861,0.0,0.566460371017456,"[(0, 0.5664604), (4, 0.026863476), (6, 0.07406151), (12, 0.2116637), (26, 0.10241677)]"
862,862,24.0,0.4047670364379883,"[(8, 0.1829977), (15, 0.16872978), (18, 0.19817589), (23, 0.028638879), (24, 0.40476704)]"
863,863,23.0,0.4741237759590149,"[(1, 0.25844333), (2, 0.03274077), (15, 0.014777647), (18, 0.09812664), (22, 0.023868637), (23, 0.47412378), (27, 0.077535294), (29, 0.011934661)]"
864,864,24.0,0.8510308265686035,"[(7, 0.10849102), (14, 0.023767812), (24, 0.8510308)]"
865,865,20.0,0.4241116940975189,"[(7, 0.025066538), (9, 0.13004419), (11, 0.014809917), (17, 0.03465458), (19, 0.3667278), (20, 0.4241117)]"
866,866,15.0,0.6656705141067505,"[(0, 0.11235088), (11, 0.03921935), (15, 0.6656705), (26, 0.17000823)]"
867,867,15.0,0.3574496805667877,"[(0, 0.14044538), (2, 0.25859585), (3, 0.13215442), (15, 0.35744968), (26, 0.09830976)]"
868,868,21.0,0.44580939412117004,"[(1, 0.16537715), (2, 0.31474414), (21, 0.4458094), (26, 0.060724173)]"
869,869,28.0,0.6632286906242371,"[(1, 0.11154698), (3, 0.0151937455), (8, 0.0865627), (23, 0.055475127), (26, 0.060295958), (28, 0.6632287)]"
870,870,23.0,0.2681901454925537,"[(1, 0.24842979), (2, 0.0466535), (5, 0.15107892), (8, 0.011290187), (18, 0.26581815), (23, 0.26819015)]"
871,871,27.0,0.7032374739646912,"[(0, 0.28751105), (27, 0.7032375)]"
872,872,1.0,0.4645368456840515,"[(1, 0.46453682), (3, 0.034642115), (12, 0.3875804), (14, 0.1011863)]"
873,873,4.0,0.5132166147232056,"[(4, 0.5132166), (6, 0.034809798), (14, 0.11906319), (18, 0.016107867), (19, 0.09006586), (21, 0.20792654), (29, 0.010810583)]"
874,874,24.0,0.7103171348571777,"[(4, 0.116721876), (5, 0.0621645), (19, 0.10185725), (24, 0.71031713)]"
875,875,19.0,0.4322323501110077,"[(1, 0.019668378), (5, 0.1274432), (13, 0.07762788), (19, 0.43223232), (21, 0.33334088)]"
876,876,24.0,0.5027223825454712,"[(0, 0.029142423), (2, 0.015646044), (5, 0.015057245), (7, 0.20871942), (8, 0.026585536), (13, 0.13592471), (19, 0.05733986), (24, 0.5027224)]"
877,877,1.0,0.9758931994438171,"[(1, 0.9758932), (22, 0.012855972)]"
878,878,9.0,0.3949371576309204,"[(1, 0.10489312), (8, 0.29420835), (9, 0.39493716), (10, 0.02857446), (11, 0.029375415), (19, 0.03836834), (25, 0.10391248)]"
879,879,9.0,0.638987123966217,"[(9, 0.6389871), (21, 0.12549148), (27, 0.22837317)]"
880,880,15.0,0.7915198802947998,"[(3, 0.03784094), (7, 0.011544291), (9, 0.030426905), (15, 0.7915199), (17, 0.011391593), (23, 0.08449879), (24, 0.024433183)]"
881,881,4.0,0.8934280276298523,"[(4, 0.893428), (10, 0.012687921), (28, 0.078601025)]"
882,882,17.0,0.5953916311264038,"[(8, 0.13338973), (12, 0.12494105), (13, 0.064115934), (15, 0.04430319), (17, 0.59539163), (26, 0.02572926)]"
883,883,8.0,0.49642521142959595,"[(2, 0.087950125), (8, 0.4964252), (9, 0.028571777), (11, 0.32617015), (29, 0.052934952)]"
884,884,16.0,0.5726413130760193,"[(4, 0.28730598), (16, 0.5726413), (23, 0.06401408), (29, 0.067927256)]"
885,885,29.0,0.4486924409866333,"[(1, 0.02788509), (4, 0.37054855), (13, 0.06944175), (25, 0.0723122), (29, 0.44869244)]"
886,886,23.0,0.9610663056373596,"[(14, 0.02930609), (23, 0.96106625)]"
887,887,27.0,0.46557486057281494,"[(3, 0.16021629), (13, 0.162592), (19, 0.05088824), (24, 0.0630265), (27, 0.46557486), (29, 0.0905467)]"
888,888,7.0,0.40151506662368774,"[(4, 0.067371026), (6, 0.18506952), (7, 0.40151507), (18, 0.06823994), (21, 0.023520518), (29, 0.24598585)]"
889,889,18.0,0.6142396330833435,"[(5, 0.3724145), (18, 0.61423963)]"
890,890,23.0,0.9907008409500122,"[(23, 0.9907009)]"
891,891,4.0,0.5366775989532471,"[(4, 0.5366776), (5, 0.30979317), (27, 0.13169989)]"
892,892,18.0,0.5683820843696594,"[(16, 0.02960638), (18, 0.5683821), (19, 0.1890456), (26, 0.19668286)]"
893,893,22.0,0.4619480073451996,"[(0, 0.040541537), (1, 0.048024446), (4, 0.03658941), (10, 0.101905614), (15, 0.08291726), (20, 0.012878273), (22, 0.461948), (23, 0.14828575), (25, 0.05960479)]"
894,894,4.0,0.6477776169776917,"[(4, 0.6477776), (5, 0.106997706), (17, 0.2220932), (23, 0.016980264)]"
895,895,23.0,0.9769227504730225,"[(23, 0.9769227), (28, 0.012222314)]"
896,896,11.0,0.5753819346427917,"[(8, 0.07050155), (11, 0.57538193), (14, 0.09206954), (23, 0.12038112), (26, 0.0806646), (27, 0.044590898)]"
897,897,23.0,0.22604872286319733,"[(0, 0.029790556), (3, 0.056238018), (6, 0.15403953), (9, 0.19564314), (11, 0.02944442), (13, 0.16727456), (18, 0.038237568), (22, 0.013664966), (23, 0.22604871), (24, 0.08227589)]"
898,898,20.0,0.6301820874214172,"[(1, 0.19674161), (8, 0.064708106), (14, 0.02267475), (20, 0.6301821), (29, 0.07611091)]"
899,899,21.0,0.37356632947921753,"[(1, 0.23425776), (2, 0.057036173), (12, 0.11178499), (14, 0.21193303), (21, 0.37356633)]"
900,900,23.0,0.4745959937572479,"[(1, 0.036772273), (8, 0.03447994), (14, 0.032277208), (17, 0.37860075), (19, 0.020259947), (23, 0.474596), (28, 0.016565675)]"
901,901,23.0,0.8426374197006226,"[(2, 0.02678741), (23, 0.8426374), (25, 0.11985823)]"
902,902,15.0,0.9838843941688538,"[(15, 0.9838844)]"
903,903,27.0,0.34007906913757324,"[(0, 0.124885865), (14, 0.13886891), (17, 0.044124458), (24, 0.016430127), (25, 0.32517633), (27, 0.34007907)]"
904,904,7.0,0.5304825901985168,"[(5, 0.27429146), (7, 0.5304826), (14, 0.08875433), (21, 0.053071577), (23, 0.03276925), (27, 0.011061753)]"
905,905,27.0,0.42334359884262085,"[(4, 0.17168547), (5, 0.058185577), (6, 0.016187007), (24, 0.039673693), (25, 0.2845203), (27, 0.4233436)]"
906,906,14.0,0.46225836873054504,"[(0, 0.017159665), (1, 0.015049717), (2, 0.14834577), (7, 0.012947221), (8, 0.17332755), (14, 0.4622584), (15, 0.112178005), (20, 0.0235778), (26, 0.026797822)]"
907,907,25.0,0.5490529537200928,"[(4, 0.15783194), (5, 0.01817712), (14, 0.23054333), (17, 0.038387667), (25, 0.54905295)]"
908,908,23.0,0.9880603551864624,"[(23, 0.98806036)]"
909,909,22.0,0.3601466119289398,"[(1, 0.1402592), (11, 0.2775195), (20, 0.12572816), (22, 0.3601466)]"
910,910,6.0,0.35980063676834106,"[(4, 0.20852591), (6, 0.35980064), (16, 0.026109356), (17, 0.017878402), (24, 0.026680782), (27, 0.06256166), (29, 0.29367766)]"
911,911,12.0,0.5714419484138489,"[(12, 0.57144195), (18, 0.05977586), (26, 0.3517745)]"
