,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
754,754,18.0,0.5048866868019104,"[(2, 0.029041933), (3, 0.053044636), (5, 0.14754474), (8, 0.1417534), (11, 0.11587941), (18, 0.5048867)]"
755,755,29.0,0.5644989609718323,"[(1, 0.022286076), (3, 0.012595503), (5, 0.03213883), (11, 0.050336577), (24, 0.31310904), (29, 0.56449896)]"
756,756,26.0,0.5974289178848267,"[(3, 0.0604838), (6, 0.010358581), (8, 0.038473662), (15, 0.2721023), (18, 0.013371795), (26, 0.5974289)]"
757,757,24.0,0.9909610748291016,"[(24, 0.990961)]"
758,758,11.0,0.8709648251533508,"[(8, 0.0144605925), (10, 0.05498509), (11, 0.8709649), (12, 0.048877247)]"
759,759,12.0,0.24899642169475555,"[(5, 0.20613757), (7, 0.031083282), (10, 0.094018936), (11, 0.08266002), (12, 0.24899644), (18, 0.104119584), (21, 0.023389958), (22, 0.07731528), (24, 0.12262796)]"
760,760,10.0,0.24910090863704681,"[(0, 0.06630145), (2, 0.02151972), (3, 0.017088588), (5, 0.11525252), (8, 0.18920067), (10, 0.2491009), (14, 0.21799529), (21, 0.11023247)]"
761,761,12.0,0.8907946944236755,"[(12, 0.8907947), (19, 0.101790346)]"
762,762,17.0,0.980844259262085,"[(17, 0.9808442), (23, 0.010347874)]"
763,763,12.0,0.7309935092926025,"[(0, 0.12545876), (8, 0.024311375), (12, 0.7309935), (14, 0.035957716), (16, 0.076698855)]"
764,764,13.0,0.46579045057296753,"[(8, 0.029850306), (13, 0.46579048), (23, 0.06825455), (26, 0.42998865)]"
765,765,2.0,0.634742796421051,"[(2, 0.6347428), (7, 0.011821006), (13, 0.23931007), (17, 0.08879865), (26, 0.011676902)]"
766,766,0.0,0.3298707604408264,"[(0, 0.32987076), (11, 0.16793406), (16, 0.085379384), (20, 0.3239057), (27, 0.08583995)]"
767,767,9.0,0.369319885969162,"[(9, 0.3693199), (11, 0.016755033), (16, 0.36592355), (21, 0.04302309), (22, 0.018010473), (27, 0.16295093), (29, 0.014647812)]"
768,768,15.0,0.3994930386543274,"[(8, 0.01691215), (11, 0.019382808), (15, 0.39949304), (16, 0.25549933), (20, 0.054493707), (21, 0.05754016), (22, 0.042798027), (26, 0.037504956), (27, 0.09989032)]"
769,769,0.0,0.6550952196121216,"[(0, 0.6550952), (15, 0.06905554), (16, 0.11944121), (28, 0.14929919)]"
770,770,19.0,0.8943290114402771,"[(4, 0.031710405), (13, 0.06795591), (19, 0.8943291)]"
771,771,5.0,0.9239071011543274,"[(5, 0.9239071), (7, 0.034486167), (28, 0.02989432)]"
772,772,8.0,0.4006179869174957,"[(3, 0.21012363), (6, 0.06855886), (8, 0.400618), (25, 0.061192624), (26, 0.041484658), (29, 0.20921399)]"
773,773,16.0,0.804249107837677,"[(12, 0.094216056), (16, 0.8042491), (17, 0.07559786), (25, 0.019411972)]"
774,774,12.0,0.6714089512825012,"[(2, 0.012696772), (7, 0.014653044), (12, 0.67140895), (13, 0.01283206), (16, 0.031247146), (19, 0.13013007), (29, 0.1201019)]"
775,775,19.0,0.5652570128440857,"[(2, 0.053216815), (12, 0.041723564), (17, 0.051232193), (19, 0.565257), (20, 0.02437272), (21, 0.014354055), (22, 0.16585281), (23, 0.06402688), (27, 0.012334939)]"
776,776,19.0,0.8039165139198303,"[(1, 0.04708962), (7, 0.014674332), (11, 0.02567536), (19, 0.8039165), (22, 0.03709208), (23, 0.021657104), (26, 0.042139217)]"
777,777,22.0,0.5541710257530212,"[(9, 0.23629984), (15, 0.19473937), (22, 0.554171)]"
778,778,27.0,0.6446455717086792,"[(3, 0.12697203), (10, 0.12185922), (11, 0.056082033), (26, 0.042259783), (27, 0.6446456)]"
779,779,0.0,0.4332960844039917,"[(0, 0.43329605), (12, 0.29413047), (13, 0.029986259), (16, 0.037228625), (18, 0.07125755), (21, 0.022255175), (25, 0.1039995)]"
780,780,1.0,0.7248192429542542,"[(1, 0.72481924), (10, 0.055148013), (22, 0.12136371), (27, 0.09232172)]"
781,781,19.0,0.5536432862281799,"[(2, 0.023679167), (12, 0.10947988), (13, 0.08515165), (19, 0.5536433), (22, 0.2184109)]"
782,782,20.0,0.45430025458335876,"[(5, 0.03524906), (10, 0.015781663), (11, 0.2401566), (18, 0.2162633), (20, 0.45430028), (26, 0.026954135)]"
783,783,20.0,0.6152923703193665,"[(3, 0.15082102), (5, 0.21112724), (11, 0.0145718735), (20, 0.6152924)]"
784,784,5.0,0.39449089765548706,"[(1, 0.03982348), (3, 0.11916906), (5, 0.3944909), (7, 0.055948775), (10, 0.08745178), (11, 0.03353995), (15, 0.2351768), (17, 0.016154164), (24, 0.011359245)]"
785,785,16.0,0.7200504541397095,"[(1, 0.02074777), (12, 0.046871454), (16, 0.72005045), (17, 0.10804396), (19, 0.09828285)]"
786,786,24.0,0.893858015537262,"[(4, 0.062099382), (22, 0.032339845), (24, 0.893858)]"
787,787,4.0,0.9421091079711914,"[(4, 0.94210905), (14, 0.047158003)]"
788,788,11.0,0.8621184825897217,"[(9, 0.096243285), (11, 0.8621185), (14, 0.018476548), (21, 0.014734416)]"
789,789,27.0,0.575920581817627,"[(0, 0.010947998), (12, 0.04122038), (14, 0.02046017), (15, 0.27329284), (21, 0.011219459), (27, 0.5759206), (29, 0.059093628)]"
790,790,12.0,0.9742064476013184,"[(12, 0.97420645), (17, 0.01063716)]"
791,791,22.0,0.4773690402507782,"[(9, 0.06225045), (10, 0.056875046), (22, 0.47736904), (24, 0.33080944), (29, 0.064003035)]"
792,792,19.0,0.8116010427474976,"[(12, 0.09628078), (19, 0.81160104), (20, 0.02530875), (25, 0.0602876)]"
793,793,2.0,0.4112154245376587,"[(2, 0.41121542), (12, 0.12965749), (13, 0.38810223), (23, 0.058005642)]"
794,794,9.0,0.44334787130355835,"[(9, 0.44334787), (10, 0.07367657), (12, 0.3404728), (20, 0.11682017), (29, 0.014829196)]"
795,795,3.0,0.7944543361663818,"[(2, 0.10742083), (3, 0.79445434), (16, 0.024092866), (21, 0.067835)]"
796,796,1.0,0.4231538772583008,"[(0, 0.11807031), (1, 0.42315388), (3, 0.28432512), (9, 0.017641565), (22, 0.14503703)]"
797,797,3.0,0.46648621559143066,"[(1, 0.44198942), (3, 0.46648625), (9, 0.01951527), (18, 0.056178533)]"
798,798,15.0,0.7671388983726501,"[(2, 0.03222439), (13, 0.14288934), (15, 0.7671389), (25, 0.048985854)]"
799,799,3.0,0.4291978180408478,"[(3, 0.42919782), (5, 0.06887831), (13, 0.056594882), (18, 0.109303914), (20, 0.13260172), (21, 0.14024207), (29, 0.05251606)]"
800,800,21.0,0.8156479597091675,"[(21, 0.81564796), (28, 0.166041)]"
801,801,21.0,0.8767668008804321,"[(21, 0.8767668), (28, 0.11156027)]"
802,802,6.0,0.4652259349822998,"[(6, 0.46522593), (11, 0.06243721), (16, 0.2610607), (21, 0.20553264)]"
803,803,5.0,0.4597429633140564,"[(0, 0.033478107), (5, 0.459743), (13, 0.035854533), (14, 0.11728081), (23, 0.29280043), (29, 0.05266078)]"
804,804,0.0,0.6278276443481445,"[(0, 0.62782764), (3, 0.074563295), (4, 0.046512164), (5, 0.09554623), (11, 0.062866665), (22, 0.045005996), (29, 0.033709686)]"
805,805,19.0,0.5627216100692749,"[(7, 0.19448997), (15, 0.19999716), (19, 0.5627216), (25, 0.027291419)]"
806,806,24.0,0.48649778962135315,"[(12, 0.14660554), (16, 0.016521126), (24, 0.4864978), (27, 0.3428964)]"
807,807,23.0,0.4609244763851166,"[(2, 0.3305956), (13, 0.14267664), (23, 0.46092448), (25, 0.025080057), (26, 0.014219759), (27, 0.019150322)]"
808,808,27.0,0.7682047486305237,"[(11, 0.074260555), (12, 0.05197942), (14, 0.02076151), (16, 0.012734876), (18, 0.06527455), (27, 0.76820475)]"
809,809,25.0,0.4113493859767914,"[(12, 0.3362919), (13, 0.15754335), (15, 0.011973139), (19, 0.067999385), (25, 0.4113494)]"
810,810,22.0,0.7619569897651672,"[(10, 0.10654348), (14, 0.10564301), (21, 0.016528497), (22, 0.761957)]"
811,811,13.0,0.9508823156356812,"[(13, 0.9508823), (29, 0.026345728)]"
812,812,20.0,0.5470288395881653,"[(8, 0.037066046), (20, 0.54702884), (21, 0.40907493)]"
813,813,10.0,0.7895755171775818,"[(10, 0.7895755), (15, 0.19916)]"
814,814,2.0,0.3037482500076294,"[(2, 0.30374825), (6, 0.23381284), (13, 0.01910303), (18, 0.24924918), (23, 0.18565843)]"
815,815,19.0,0.7127025723457336,"[(2, 0.031581115), (19, 0.7127026), (22, 0.21047787), (26, 0.03049942)]"
816,816,29.0,0.30027005076408386,"[(1, 0.07855173), (10, 0.16030996), (12, 0.19521731), (16, 0.086421035), (19, 0.17188002), (29, 0.30027005)]"
817,817,12.0,0.3818373382091522,"[(2, 0.15825953), (12, 0.38183734), (13, 0.02756249), (15, 0.023079107), (23, 0.21407723), (25, 0.07311875), (27, 0.01806126), (28, 0.09893723)]"
818,818,17.0,0.9848893284797668,"[(17, 0.9848893)]"
819,819,22.0,0.6673080921173096,"[(3, 0.035883505), (5, 0.27115571), (13, 0.019071266), (22, 0.6673081)]"
820,820,10.0,0.44913607835769653,"[(10, 0.44913608), (12, 0.15994184), (19, 0.13355893), (25, 0.24875873)]"
821,821,24.0,0.6453537940979004,"[(9, 0.033920534), (10, 0.01786422), (17, 0.25401163), (22, 0.04158505), (24, 0.6453538)]"
822,822,5.0,0.6259754300117493,"[(0, 0.11637575), (1, 0.057066243), (5, 0.62597543), (8, 0.07577063), (14, 0.10107417), (22, 0.015381908)]"
823,823,3.0,0.5347390174865723,"[(0, 0.21968804), (3, 0.534739), (6, 0.039249558), (11, 0.012143062), (20, 0.025957264), (22, 0.14504108), (26, 0.015722977)]"
824,824,0.0,0.4496001899242401,"[(0, 0.44960022), (8, 0.010243148), (12, 0.1190928), (15, 0.36453918), (19, 0.028366456), (28, 0.02060179)]"
825,825,23.0,0.5602461695671082,"[(3, 0.09514178), (9, 0.013887859), (13, 0.29016244), (18, 0.030004403), (23, 0.56024617)]"
826,826,7.0,0.390689492225647,"[(7, 0.3906895), (14, 0.29075366), (29, 0.2912373)]"
827,827,9.0,0.3872184157371521,"[(0, 0.056863457), (3, 0.054963734), (9, 0.38721842), (14, 0.093541615), (17, 0.025839143), (18, 0.022360113), (22, 0.11715352), (25, 0.22579819)]"
828,828,27.0,0.47453024983406067,"[(0, 0.08704079), (7, 0.21105832), (11, 0.21638119), (27, 0.47453025)]"
829,829,11.0,0.4052058756351471,"[(5, 0.2663343), (11, 0.40520588), (22, 0.030900301), (26, 0.27006015), (29, 0.015582787)]"
830,830,5.0,0.4586338698863983,"[(5, 0.45863387), (8, 0.042971767), (10, 0.25660118), (18, 0.11839025), (29, 0.11682032)]"
831,831,12.0,0.37906110286712646,"[(1, 0.064518735), (3, 0.20413655), (7, 0.025570972), (12, 0.3790611), (16, 0.2033581), (20, 0.0142097855), (26, 0.10246588)]"
832,832,8.0,0.44074952602386475,"[(2, 0.017140502), (3, 0.34036082), (8, 0.44074953), (9, 0.017586952), (14, 0.041794546), (18, 0.11856206)]"
833,833,2.0,0.9589418768882751,"[(2, 0.95894194), (13, 0.037132457)]"
834,834,22.0,0.49184495210647583,"[(9, 0.23526107), (21, 0.030201856), (22, 0.49184495), (23, 0.10087862), (24, 0.104543865), (29, 0.029316206)]"
835,835,5.0,0.31048300862312317,"[(3, 0.053631138), (5, 0.310483), (7, 0.17310637), (8, 0.027055416), (19, 0.16836388), (22, 0.0480755), (25, 0.0477979), (26, 0.16441202)]"
836,836,15.0,0.36060550808906555,"[(7, 0.1475957), (11, 0.09588348), (15, 0.3606055), (16, 0.16785352), (25, 0.08526168), (28, 0.13325645)]"
837,837,3.0,0.6244927644729614,"[(3, 0.62449276), (13, 0.18470295), (19, 0.09194409), (25, 0.09202437)]"
838,838,20.0,0.7126659154891968,"[(5, 0.25409886), (14, 0.017422985), (20, 0.7126659)]"
839,839,8.0,0.681405246257782,"[(8, 0.68140525), (11, 0.05109979), (14, 0.17160192), (21, 0.08646623)]"
840,840,11.0,0.41968533396720886,"[(1, 0.029317608), (3, 0.15055554), (11, 0.41968533), (19, 0.23294112), (22, 0.16011666)]"
841,841,16.0,0.2649100124835968,"[(2, 0.12143585), (5, 0.20650491), (7, 0.020779563), (9, 0.02328665), (11, 0.2596942), (12, 0.09536088), (16, 0.26491)]"
842,842,8.0,0.4791649878025055,"[(2, 0.12777051), (5, 0.08931355), (8, 0.479165), (21, 0.032186557), (27, 0.26442808)]"
843,843,4.0,0.6238226890563965,"[(4, 0.6238227), (12, 0.2832149), (20, 0.021776116), (22, 0.034646288), (23, 0.031294722)]"
844,844,9.0,0.719382643699646,"[(3, 0.07715661), (8, 0.013257205), (9, 0.71938264), (12, 0.0855437), (13, 0.057098266), (14, 0.014058523), (23, 0.025246097)]"
845,845,6.0,0.40835487842559814,"[(0, 0.28978777), (1, 0.093641564), (3, 0.031402424), (6, 0.40835488), (24, 0.11516421), (26, 0.017955814), (27, 0.039094295)]"
846,846,11.0,0.9027946591377258,"[(11, 0.9027946), (27, 0.08847706)]"
847,847,11.0,0.7274091839790344,"[(2, 0.039232235), (9, 0.15572022), (10, 0.067187205), (11, 0.7274092)]"
848,848,17.0,0.43432751297950745,"[(1, 0.038198896), (17, 0.4343275), (19, 0.06021172), (20, 0.40649042), (24, 0.024081793), (25, 0.031308684)]"
849,849,10.0,0.36004504561424255,"[(10, 0.36004505), (15, 0.3171153), (24, 0.1726994)]"
850,850,5.0,0.682991623878479,"[(0, 0.27223837), (5, 0.6829916), (9, 0.021749966), (21, 0.014256657)]"
851,851,5.0,0.5111318826675415,"[(5, 0.5111319), (6, 0.024027579), (11, 0.043047704), (23, 0.41328698)]"
852,852,10.0,0.51864093542099,"[(10, 0.51864094), (24, 0.47162622)]"
853,853,5.0,0.6108696460723877,"[(3, 0.30527002), (5, 0.61086965), (11, 0.029944427), (29, 0.04496283)]"
854,854,12.0,0.4024200141429901,"[(12, 0.40242), (13, 0.026708586), (23, 0.357921), (25, 0.20583628)]"
855,855,7.0,0.3162893056869507,"[(0, 0.10838431), (4, 0.021435281), (7, 0.3162893), (12, 0.1947208), (17, 0.047120173), (19, 0.2662625), (26, 0.041376393)]"
856,856,5.0,0.9830058217048645,"[(5, 0.9830058)]"
857,857,26.0,0.6336215138435364,"[(18, 0.29131037), (22, 0.067304604), (26, 0.6336215)]"
858,858,8.0,0.7862974405288696,"[(8, 0.78629744), (26, 0.2034376)]"
859,859,17.0,0.8326072096824646,"[(10, 0.02647288), (11, 0.11633006), (15, 0.017410321), (17, 0.8326072)]"
860,860,0.0,0.9888848662376404,"[(0, 0.98888487)]"
861,861,3.0,0.38383328914642334,"[(3, 0.3838333), (5, 0.12478445), (8, 0.026304506), (11, 0.056721922), (17, 0.09357633), (23, 0.24420604), (29, 0.055802688)]"
862,862,16.0,0.5445193648338318,"[(0, 0.13875347), (5, 0.2637424), (10, 0.03719795), (16, 0.54451936)]"
863,863,21.0,0.4743577539920807,"[(5, 0.06709124), (8, 0.055402685), (10, 0.027497116), (14, 0.04711146), (20, 0.22373822), (21, 0.47435778), (22, 0.096887566)]"
864,864,13.0,0.8357109427452087,"[(13, 0.83571094), (23, 0.14729774)]"
865,865,14.0,0.6239720582962036,"[(1, 0.16752425), (2, 0.1130929), (7, 0.015450346), (14, 0.62397206), (16, 0.022812424), (26, 0.04498809)]"
866,866,21.0,0.7507390379905701,"[(2, 0.04767674), (16, 0.017225035), (21, 0.75073904), (22, 0.12414618), (25, 0.050020453)]"
867,867,21.0,0.9293866753578186,"[(14, 0.02267994), (21, 0.92938673), (26, 0.03448722)]"
868,868,24.0,0.5050542950630188,"[(1, 0.12074783), (21, 0.038546626), (24, 0.5050543), (27, 0.32270572)]"
869,869,7.0,0.45422956347465515,"[(5, 0.083958), (7, 0.45422953), (11, 0.057701048), (14, 0.0152670415), (16, 0.17345577), (18, 0.06841174), (22, 0.049817063), (26, 0.062483598), (29, 0.02773846)]"
870,870,0.0,0.1888049840927124,"[(0, 0.18880498), (6, 0.10117339), (9, 0.13798575), (10, 0.16505502), (12, 0.014367736), (15, 0.026901329), (20, 0.13374285), (22, 0.09694592), (23, 0.12761058)]"
871,871,13.0,0.6642026901245117,"[(1, 0.32663718), (13, 0.6642027)]"
872,872,22.0,0.7232824563980103,"[(14, 0.2639135), (22, 0.72328246)]"
873,873,15.0,0.46854352951049805,"[(12, 0.1396924), (15, 0.46854353), (19, 0.022999803), (20, 0.21192826), (27, 0.019933721), (28, 0.12880743)]"
874,874,25.0,0.3309073746204376,"[(3, 0.036358945), (13, 0.013414694), (15, 0.038849916), (22, 0.012091067), (23, 0.30228347), (25, 0.33090737), (28, 0.2579971)]"
875,875,28.0,0.7019076347351074,"[(20, 0.01665047), (25, 0.06190658), (26, 0.08622054), (27, 0.1244268), (28, 0.70190763)]"
876,876,19.0,0.4327928423881531,"[(3, 0.31584612), (19, 0.43279284), (23, 0.141306), (27, 0.07888344), (28, 0.02209827)]"
877,877,22.0,0.706122100353241,"[(3, 0.015404738), (4, 0.015617112), (8, 0.013876294), (11, 0.056095053), (14, 0.18311423), (22, 0.7061221)]"
878,878,2.0,0.4831849932670593,"[(2, 0.483185), (8, 0.19924314), (9, 0.050473772), (18, 0.077571355), (24, 0.12974095), (29, 0.053937636)]"
879,879,13.0,0.6562021374702454,"[(2, 0.20830564), (6, 0.055991355), (7, 0.043057162), (13, 0.65620214), (23, 0.030214896)]"
880,880,5.0,0.536560595035553,"[(5, 0.5365606), (10, 0.211814), (21, 0.07763301), (24, 0.16464508)]"
881,881,12.0,0.4920028746128082,"[(7, 0.08845575), (12, 0.49200287), (19, 0.35642496), (28, 0.047345392)]"
882,882,14.0,0.22988645732402802,"[(9, 0.030785082), (14, 0.22988647), (17, 0.22807106), (24, 0.029335972), (25, 0.2206014), (27, 0.15133798), (29, 0.097577386)]"
883,883,3.0,0.48689982295036316,"[(3, 0.4868998), (16, 0.089895196), (18, 0.011491184), (26, 0.40403756)]"
884,884,12.0,0.6799495220184326,"[(4, 0.010284333), (10, 0.13397692), (12, 0.6799495), (19, 0.13127995), (22, 0.036781672)]"
885,885,12.0,0.5285589694976807,"[(0, 0.03459077), (4, 0.023430273), (9, 0.05063076), (10, 0.15234196), (12, 0.52855897), (14, 0.01417015), (19, 0.14447789), (21, 0.04250475)]"
886,886,22.0,0.7997689247131348,"[(2, 0.11211526), (22, 0.7997689), (24, 0.07860906)]"
887,887,21.0,0.5129147171974182,"[(1, 0.013527898), (3, 0.053939335), (11, 0.08614494), (16, 0.1829803), (18, 0.108698495), (21, 0.5129147), (22, 0.02137457), (28, 0.013975859)]"
888,888,20.0,0.43044018745422363,"[(1, 0.043956973), (2, 0.09263976), (18, 0.27124164), (20, 0.4304402), (25, 0.10305682), (29, 0.04871143)]"
889,889,27.0,0.7395485043525696,"[(0, 0.11342277), (11, 0.039607614), (16, 0.06849407), (17, 0.028195027), (27, 0.7395485)]"
890,890,24.0,0.7135840058326721,"[(24, 0.713584), (25, 0.27687094)]"
891,891,0.0,0.4524073004722595,"[(0, 0.45240727), (12, 0.093789764), (19, 0.4479935)]"
892,892,27.0,0.9839566946029663,"[(27, 0.98395663)]"
893,893,0.0,0.9888848662376404,"[(0, 0.98888487)]"
894,894,19.0,0.6380650401115417,"[(5, 0.030622736), (9, 0.03543841), (12, 0.0959412), (15, 0.1137842), (19, 0.63806504), (27, 0.080687046)]"
895,895,24.0,0.9886242747306824,"[(24, 0.9886243)]"
896,896,22.0,0.6100163459777832,"[(1, 0.020253079), (14, 0.2414241), (18, 0.04621599), (22, 0.61001635), (25, 0.06663392)]"
897,897,0.0,0.5857141017913818,"[(0, 0.5857141), (5, 0.050335284), (6, 0.030367661), (16, 0.058752466), (18, 0.13839017), (24, 0.02303994), (25, 0.026533313), (26, 0.07897308)]"
898,898,7.0,0.4660490155220032,"[(7, 0.46604905), (11, 0.10604308), (15, 0.040904142), (18, 0.3771477)]"
899,899,8.0,0.7379391193389893,"[(5, 0.2509424), (8, 0.7379391)]"
900,900,1.0,0.40144845843315125,"[(1, 0.40144846), (3, 0.054808132), (5, 0.13293156), (9, 0.11747499), (18, 0.23771705), (22, 0.048595253)]"
901,901,24.0,0.5654505491256714,"[(0, 0.06853394), (10, 0.30973157), (17, 0.045278985), (24, 0.56545055)]"
902,902,10.0,0.6985390782356262,"[(5, 0.04103434), (7, 0.019372525), (10, 0.6985391), (13, 0.018301887), (24, 0.20927456)]"
903,903,19.0,0.37613898515701294,"[(3, 0.13550685), (12, 0.18606077), (15, 0.06132285), (19, 0.376139), (20, 0.23208988)]"
904,904,20.0,0.6713129878044128,"[(20, 0.671313), (24, 0.027632046), (25, 0.17744167), (29, 0.114175335)]"
905,905,12.0,0.9927792549133301,"[(12, 0.9927793)]"
906,906,5.0,0.6026470065116882,"[(3, 0.019653732), (5, 0.602647), (7, 0.044538435), (8, 0.016885506), (18, 0.059079006), (19, 0.24923292)]"
907,907,17.0,0.38658422231674194,"[(1, 0.0418397), (4, 0.030098569), (15, 0.33793175), (17, 0.38658422), (19, 0.18178827), (28, 0.016034646)]"
908,908,9.0,0.9737426042556763,"[(0, 0.014283312), (9, 0.97374254)]"
909,909,3.0,0.34608951210975647,"[(3, 0.3460895), (6, 0.11249354), (10, 0.12526114), (22, 0.3197889)]"
910,910,7.0,0.39264535903930664,"[(7, 0.39264536), (12, 0.16987239), (13, 0.015415944), (19, 0.3698875), (25, 0.04679655)]"
911,911,16.0,0.3365635275840759,"[(3, 0.23676702), (4, 0.02656293), (5, 0.12533508), (14, 0.07269453), (16, 0.33656353), (18, 0.03009437), (26, 0.15896702)]"
912,912,14.0,0.6327109932899475,"[(12, 0.16401671), (14, 0.632711), (19, 0.08672382), (26, 0.107508905)]"
913,913,13.0,0.6856003999710083,"[(10, 0.02482331), (12, 0.052951396), (13, 0.6856004), (15, 0.019281799), (17, 0.0872849), (18, 0.021749597), (22, 0.0383809), (26, 0.06285699)]"
914,914,10.0,0.2529478371143341,"[(1, 0.15553631), (5, 0.063842736), (9, 0.16348174), (10, 0.25294784), (24, 0.21084872), (26, 0.14524314)]"
915,915,10.0,0.3680938184261322,"[(9, 0.25526327), (10, 0.36809382), (11, 0.08856801), (18, 0.14252263), (29, 0.12918402)]"
916,916,15.0,0.32001549005508423,"[(0, 0.0554183), (3, 0.11909409), (13, 0.30583578), (15, 0.3200155), (16, 0.14934808), (21, 0.038952436)]"
917,917,24.0,0.6440384984016418,"[(11, 0.036750186), (14, 0.17076753), (15, 0.05824305), (21, 0.054624803), (24, 0.6440385), (27, 0.026770957)]"
918,918,15.0,0.2754077613353729,"[(1, 0.15400179), (10, 0.17304042), (15, 0.27540776), (16, 0.22478138), (25, 0.07614358), (27, 0.08891937)]"
919,919,8.0,0.5891268849372864,"[(3, 0.025498036), (5, 0.17758746), (8, 0.5891269), (11, 0.09688076), (20, 0.0677727), (21, 0.01661973), (24, 0.017686848)]"
920,920,5.0,0.4074237644672394,"[(0, 0.021111157), (2, 0.027033996), (5, 0.40742376), (10, 0.12960327), (16, 0.040668268), (18, 0.03857875), (22, 0.07360358), (26, 0.21147482), (29, 0.036812454)]"
921,921,22.0,0.7605746984481812,"[(0, 0.088808), (9, 0.09348324), (10, 0.049844), (22, 0.7605747)]"
922,922,16.0,0.9446460604667664,"[(16, 0.944646), (27, 0.040561184)]"
923,923,12.0,0.7026004195213318,"[(12, 0.7026004), (15, 0.27055746), (27, 0.019913763)]"
924,924,10.0,0.9324747920036316,"[(10, 0.93247473), (12, 0.041397125), (15, 0.017632572)]"
925,925,27.0,0.42118608951568604,"[(1, 0.32367742), (18, 0.03892612), (23, 0.025505899), (24, 0.032819826), (27, 0.4211861), (28, 0.14987232)]"
926,926,19.0,0.5971192717552185,"[(6, 0.27606872), (10, 0.011115105), (12, 0.064969145), (15, 0.043999285), (19, 0.5971193)]"
927,927,25.0,0.7912852168083191,"[(5, 0.07964552), (9, 0.081307605), (20, 0.036777273), (25, 0.7912852)]"
928,928,5.0,0.4088660180568695,"[(1, 0.23880143), (3, 0.040749215), (5, 0.40886602), (18, 0.05842742), (28, 0.041709762), (29, 0.19983351)]"
929,929,21.0,0.6818328499794006,"[(2, 0.30704558), (21, 0.68183285)]"
930,930,17.0,0.25645381212234497,"[(0, 0.09652383), (1, 0.17741768), (16, 0.05123644), (17, 0.2564538), (19, 0.0671377), (20, 0.1425916), (25, 0.2013258)]"
931,931,13.0,0.8553076386451721,"[(13, 0.85530764), (19, 0.093454145), (23, 0.023070041), (29, 0.016894547)]"
932,932,13.0,0.3279280960559845,"[(0, 0.19466926), (4, 0.011482151), (5, 0.20394799), (7, 0.18457896), (8, 0.023042915), (9, 0.013749429), (13, 0.3279281), (16, 0.032856658)]"
933,933,5.0,0.6807023882865906,"[(3, 0.017545389), (5, 0.6807024), (7, 0.017789856), (14, 0.09443795), (21, 0.0126993125), (22, 0.036996838), (23, 0.13099307)]"
934,934,24.0,0.7302772402763367,"[(0, 0.087585144), (5, 0.11368643), (10, 0.040059507), (24, 0.73027724), (28, 0.0106703695)]"
935,935,5.0,0.5552979707717896,"[(3, 0.05547497), (5, 0.555298), (16, 0.38152224)]"
936,936,5.0,0.6439442038536072,"[(3, 0.053449307), (5, 0.6439442), (9, 0.013388648), (11, 0.22417583), (12, 0.012679722), (14, 0.027292581), (16, 0.015576524)]"
937,937,11.0,0.4282061457633972,"[(5, 0.37311068), (7, 0.058432978), (11, 0.42820615), (14, 0.029860334), (17, 0.01774792), (22, 0.062415257), (29, 0.013221892)]"
938,938,16.0,0.26094210147857666,"[(0, 0.13687909), (3, 0.03541047), (5, 0.079712056), (13, 0.049258143), (16, 0.2609421), (20, 0.15520929), (21, 0.010511853), (24, 0.21687955), (25, 0.048880465)]"
939,939,3.0,0.27974388003349304,"[(2, 0.21094455), (3, 0.27974388), (5, 0.20169678), (8, 0.08989007), (11, 0.033267114), (14, 0.17490622)]"
940,940,5.0,0.44624584913253784,"[(3, 0.05210549), (5, 0.44624585), (11, 0.08947336), (18, 0.3453901), (27, 0.058267843)]"
941,941,5.0,0.3910641670227051,"[(5, 0.39106417), (9, 0.040304653), (16, 0.3087702), (22, 0.24989264)]"
942,942,27.0,0.5204217433929443,"[(1, 0.0451076), (3, 0.086701095), (4, 0.1121693), (5, 0.16781881), (11, 0.051426653), (27, 0.52042174)]"
943,943,21.0,0.6066769361495972,"[(17, 0.20662852), (21, 0.60667694)]"
944,944,29.0,0.9615834951400757,"[(26, 0.028037049), (29, 0.96158355)]"
945,945,12.0,0.37158435583114624,"[(10, 0.027980026), (12, 0.37158436), (13, 0.07815548), (20, 0.26817998), (27, 0.015921868), (28, 0.232544)]"
946,946,27.0,0.3574923574924469,"[(0, 0.070829965), (13, 0.24698819), (17, 0.06374024), (19, 0.07067443), (20, 0.03124781), (27, 0.35749236), (28, 0.13607608), (29, 0.014593227)]"
947,947,25.0,0.5352786183357239,"[(10, 0.08851073), (11, 0.03559104), (15, 0.18582563), (20, 0.14721087), (25, 0.5352786)]"
948,948,26.0,0.73093581199646,"[(10, 0.25122666), (26, 0.7309358)]"
949,949,12.0,0.5068602561950684,"[(12, 0.50686026), (25, 0.3818853), (28, 0.10410787)]"
950,950,17.0,0.3713175058364868,"[(12, 0.0594355), (16, 0.06263258), (17, 0.3713175), (19, 0.07156503), (20, 0.027542269), (25, 0.29527315), (28, 0.09898909)]"
951,951,2.0,0.44517621397972107,"[(2, 0.4451762), (5, 0.031235782), (9, 0.01136234), (10, 0.10428644), (11, 0.40020713)]"
