,문서 번호,가장 비중이 높은 토픽,가장 높은 토픽의 비중,각 토픽의 비중
320,320,28.0,0.7613987326622009,"[(21, 0.22432818), (28, 0.76139873)]"
321,321,38.0,0.5006256699562073,"[(38, 0.50062567), (41, 0.48931217)]"
322,322,16.0,0.5227113962173462,"[(16, 0.5227114), (35, 0.071760066), (40, 0.39741036)]"
323,323,2.0,0.9913456439971924,"[(2, 0.99134564)]"
324,324,40.0,0.41081416606903076,"[(17, 0.39549816), (28, 0.18781453), (40, 0.41081417)]"
325,325,2.0,0.985393226146698,"[(2, 0.9853932)]"
326,326,36.0,0.9920483231544495,"[(36, 0.9920484)]"
327,327,43.0,0.8533877730369568,"[(35, 0.13877842), (43, 0.8533878)]"
328,328,44.0,0.8669703006744385,"[(40, 0.1191787), (44, 0.8669703)]"
329,329,17.0,0.6238417625427246,"[(15, 0.37072757), (17, 0.62384176)]"
330,330,20.0,0.9919841289520264,"[(20, 0.9919841)]"
331,331,36.0,0.9928615093231201,"[(36, 0.99286145)]"
332,332,34.0,0.8965166807174683,"[(33, 0.09455129), (34, 0.8965167)]"
333,333,40.0,0.3148413598537445,"[(3, 0.015859341), (11, 0.11038191), (28, 0.2262997), (33, 0.22356887), (37, 0.049611885), (40, 0.31484136), (43, 0.050150827)]"
334,334,12.0,0.9894851446151733,"[(12, 0.98948514)]"
335,335,16.0,0.9902204871177673,"[(16, 0.9902205)]"
336,336,15.0,0.834606945514679,"[(15, 0.83460695), (19, 0.1564608)]"
337,337,15.0,0.9938491582870483,"[(15, 0.9938491)]"
338,338,21.0,0.5607282519340515,"[(8, 0.43016925), (21, 0.56072825)]"
339,339,21.0,0.6828430891036987,"[(21, 0.6828431), (25, 0.031992327), (33, 0.27787122)]"
340,340,13.0,0.7022634148597717,"[(13, 0.7022634), (29, 0.05969233), (40, 0.2224849)]"
341,341,39.0,0.9883573055267334,"[(39, 0.9883573)]"
342,342,12.0,0.990859866142273,"[(12, 0.9908599)]"
343,343,18.0,0.9905968904495239,"[(18, 0.99059695)]"
344,344,23.0,0.9886279702186584,"[(23, 0.988628)]"
345,345,18.0,0.36241838335990906,"[(1, 0.17260863), (6, 0.13619049), (18, 0.36241838), (21, 0.12324864), (25, 0.19413234)]"
346,346,38.0,0.9894845485687256,"[(38, 0.98948455)]"
347,347,31.0,0.45504477620124817,"[(26, 0.122533225), (31, 0.45504475), (37, 0.4088892)]"
348,348,8.0,0.5486347675323486,"[(8, 0.54863477), (42, 0.4399831)]"
349,349,6.0,0.9928093552589417,"[(6, 0.99280936)]"
350,350,44.0,0.9906865358352661,"[(44, 0.9906865)]"
351,351,17.0,0.6945199370384216,"[(17, 0.69451994), (21, 0.17652375), (24, 0.121364996)]"
352,352,9.0,0.90267014503479,"[(9, 0.90267015), (40, 0.09170788)]"
353,353,34.0,0.45616456866264343,"[(7, 0.16748106), (34, 0.45616454), (35, 0.36586457)]"
354,354,13.0,0.9928093552589417,"[(13, 0.9928094)]"
355,355,13.0,0.9903169274330139,"[(13, 0.990317)]"
356,356,34.0,0.5342177152633667,"[(34, 0.5342177), (41, 0.45592946)]"
357,357,21.0,0.7970972061157227,"[(1, 0.085487), (21, 0.7970972), (39, 0.10704149)]"
358,358,29.0,0.9925347566604614,"[(29, 0.9925347)]"
359,359,32.0,0.5639265179634094,"[(20, 0.4238183), (32, 0.5639265)]"
360,360,15.0,0.9909453988075256,"[(15, 0.9909454)]"
361,361,28.0,0.9844766855239868,"[(28, 0.9844767)]"
362,362,37.0,0.9869574904441833,"[(37, 0.9869575)]"
363,363,39.0,0.42714303731918335,"[(17, 0.2968054), (31, 0.25907302), (39, 0.42714304)]"
364,364,41.0,0.9888879656791687,"[(41, 0.98888797)]"
365,365,19.0,0.6524333357810974,"[(1, 0.23511007), (2, 0.10373036), (19, 0.65243334)]"
366,366,15.0,0.9527566432952881,"[(3, 0.039473247), (15, 0.95275664)]"
367,367,15.0,0.570519208908081,"[(6, 0.16250093), (8, 0.11922231), (15, 0.5705192), (42, 0.14274871)]"
368,368,17.0,0.9945062398910522,"[(17, 0.99450624)]"
369,369,10.0,0.9749219417572021,"[(10, 0.97492194)]"
370,370,21.0,0.4466843605041504,"[(0, 0.29679078), (17, 0.2472807), (21, 0.44668436)]"
371,371,21.0,0.969424307346344,"[(21, 0.9694243), (36, 0.025623325)]"
372,372,11.0,0.9925906658172607,"[(11, 0.9925906)]"
373,373,23.0,0.9867854714393616,"[(23, 0.9867855)]"
374,374,6.0,0.8660345673561096,"[(6, 0.8660346), (21, 0.035573304), (27, 0.093260534)]"
375,375,7.0,0.7136828303337097,"[(6, 0.09285263), (7, 0.71368283), (37, 0.17011248)]"
376,376,31.0,0.9901211857795715,"[(31, 0.9901212)]"
377,377,21.0,0.5287619233131409,"[(21, 0.5287619), (25, 0.3052054), (27, 0.15746593)]"
378,378,44.0,0.9681084156036377,"[(6, 0.026913464), (44, 0.9681084)]"
379,379,40.0,0.991641104221344,"[(40, 0.99164104)]"
380,380,39.0,0.976145327091217,"[(39, 0.9761453)]"
381,381,40.0,0.614579975605011,"[(16, 0.3187365), (27, 0.051461976), (40, 0.61458)]"
382,382,18.0,0.990020215511322,"[(18, 0.9900202)]"
383,383,39.0,0.9907737374305725,"[(39, 0.99077374)]"
384,384,2.0,0.9899189472198486,"[(2, 0.98991895)]"
385,385,38.0,0.9877762794494629,"[(38, 0.98777634)]"
386,386,25.0,0.30507245659828186,"[(4, 0.27686325), (8, 0.3046277), (25, 0.30507246), (33, 0.09897119)]"
387,387,21.0,0.5761855840682983,"[(21, 0.5761856), (33, 0.41282803)]"
388,388,13.0,0.5668289661407471,"[(1, 0.045067478), (13, 0.56682897), (29, 0.37581685)]"
389,389,26.0,0.9874626398086548,"[(26, 0.9874627)]"
390,390,15.0,0.6652553081512451,"[(12, 0.32068923), (15, 0.6652553)]"
391,391,28.0,0.9924769997596741,"[(28, 0.992477)]"
392,392,18.0,0.9934797883033752,"[(18, 0.9934798)]"
393,393,13.0,0.9892541170120239,"[(13, 0.9892541)]"
394,394,41.0,0.4202962815761566,"[(1, 0.12633498), (7, 0.06718063), (18, 0.37297744), (41, 0.42029628)]"
395,395,10.0,0.992176353931427,"[(10, 0.9921763)]"
396,396,18.0,0.4441191554069519,"[(0, 0.012422137), (7, 0.099134974), (18, 0.44411913), (35, 0.43305293)]"
397,397,29.0,0.9891337156295776,"[(29, 0.9891337)]"
398,398,41.0,0.9227687120437622,"[(9, 0.02908043), (40, 0.04091347), (41, 0.9227687)]"
399,399,31.0,0.977773129940033,"[(31, 0.97777313)]"
400,400,21.0,0.9905961155891418,"[(21, 0.9905961)]"
401,401,22.0,0.48912787437438965,"[(18, 0.0150131015), (22, 0.4891279), (29, 0.013992378), (35, 0.46716613)]"
402,402,17.0,0.7484853267669678,"[(5, 0.24320231), (17, 0.7484853)]"
403,403,31.0,0.7177079916000366,"[(23, 0.05152043), (28, 0.0964495), (31, 0.717708), (40, 0.12347228)]"
404,404,20.0,0.7265917658805847,"[(20, 0.72659177), (22, 0.26479712)]"
405,405,11.0,0.9899178147315979,"[(11, 0.9899178)]"
406,406,16.0,0.9900206923484802,"[(16, 0.9900207)]"
407,407,28.0,0.9888869524002075,"[(28, 0.9888869)]"
408,408,15.0,0.7940267324447632,"[(13, 0.1960167), (15, 0.79402673)]"
409,409,26.0,0.9893702864646912,"[(26, 0.9893702)]"
410,410,42.0,0.9559124708175659,"[(21, 0.0353192), (42, 0.95591253)]"
411,411,23.0,0.7895907759666443,"[(5, 0.07207438), (20, 0.12952632), (23, 0.7895908)]"
412,412,41.0,0.5602628588676453,"[(25, 0.089592405), (38, 0.2661261), (41, 0.56026286), (44, 0.07525454)]"
413,413,21.0,0.9856184124946594,"[(21, 0.9856185)]"
414,414,40.0,0.9574756622314453,"[(40, 0.95747566)]"
415,415,22.0,0.9899179935455322,"[(22, 0.98991805)]"
416,416,28.0,0.7636897563934326,"[(28, 0.76368976), (32, 0.22645673)]"
417,417,21.0,0.43857741355895996,"[(6, 0.2623604), (21, 0.4385774), (28, 0.2929605)]"
418,418,8.0,0.9077246785163879,"[(4, 0.08262006), (8, 0.9077247)]"
419,419,34.0,0.9891342520713806,"[(34, 0.9891342)]"
420,420,15.0,0.30560198426246643,"[(15, 0.30560198), (18, 0.13519377), (28, 0.28271148), (29, 0.061746646), (30, 0.041469704), (32, 0.1650937)]"
421,421,13.0,0.9898130297660828,"[(13, 0.9898131)]"
422,422,39.0,0.9693254828453064,"[(39, 0.9693254), (40, 0.022966618)]"
423,423,32.0,0.9908601641654968,"[(32, 0.99086016)]"
424,424,24.0,0.9203141927719116,"[(18, 0.07022342), (24, 0.92031413)]"
425,425,16.0,0.5497286915779114,"[(16, 0.5497287), (18, 0.44324377)]"
426,426,26.0,0.9893699288368225,"[(26, 0.9893699)]"
427,427,22.0,0.9536106586456299,"[(1, 0.038005654), (22, 0.9536106)]"
428,428,0.0,0.98746258020401,"[(0, 0.9874626)]"
429,429,25.0,0.605636477470398,"[(21, 0.38723123), (25, 0.6056365)]"
430,430,4.0,0.5523366928100586,"[(4, 0.5523367), (42, 0.41089457)]"
431,431,10.0,0.7571942806243896,"[(5, 0.23434727), (10, 0.7571943)]"
432,432,24.0,0.9761453866958618,"[(24, 0.9761454)]"
433,433,35.0,0.989812970161438,"[(35, 0.9898129)]"
434,434,37.0,0.9842240214347839,"[(37, 0.9842241)]"
435,435,37.0,0.527685821056366,"[(37, 0.5276858), (40, 0.4369141)]"
436,436,9.0,0.9860286712646484,"[(9, 0.9860286)]"
437,437,6.0,0.8319895267486572,"[(6, 0.8319895), (33, 0.1313534), (43, 0.024532003)]"
438,438,11.0,0.9915692210197449,"[(11, 0.99156916)]"
439,439,21.0,0.7731326222419739,"[(9, 0.0318072), (15, 0.18261239), (21, 0.7731326)]"
440,440,7.0,0.47509801387786865,"[(7, 0.47509798), (15, 0.44087127), (44, 0.073992744)]"
441,441,28.0,0.9839664101600647,"[(28, 0.9839664)]"
442,442,29.0,0.4170720875263214,"[(8, 0.408005), (29, 0.4170721), (33, 0.13044545)]"
443,443,31.0,0.9871302843093872,"[(31, 0.9871303)]"
444,444,18.0,0.9903173446655273,"[(18, 0.9903174)]"
445,445,0.0,0.8259232044219971,"[(0, 0.8259232), (40, 0.16098104)]"
446,446,38.0,0.9840428829193115,"[(38, 0.9840429)]"
447,447,35.0,0.6484777331352234,"[(18, 0.33724973), (35, 0.64847773)]"
448,448,35.0,0.41235455870628357,"[(18, 0.33883482), (22, 0.23820038), (35, 0.41235456)]"
449,449,39.0,0.81638503074646,"[(37, 0.17508088), (39, 0.81638503)]"
450,450,43.0,0.9914959073066711,"[(43, 0.99149585)]"
451,451,44.0,0.9933019876480103,"[(44, 0.993302)]"
452,452,33.0,0.989010751247406,"[(33, 0.9890107)]"
453,453,10.0,0.8939594626426697,"[(10, 0.8939595), (35, 0.09424091)]"
454,454,21.0,0.6247617602348328,"[(5, 0.21097007), (8, 0.15648663), (21, 0.62476176)]"
455,455,38.0,0.7270023822784424,"[(28, 0.25175664), (38, 0.7270024)]"
456,456,9.0,0.9917817115783691,"[(9, 0.9917817)]"
457,457,13.0,0.49529099464416504,"[(13, 0.49529096), (32, 0.23446633), (37, 0.2598681)]"
458,458,39.0,0.9847188591957092,"[(39, 0.98471886)]"
459,459,31.0,0.9934800863265991,"[(31, 0.9934801)]"
460,460,37.0,0.981208086013794,"[(27, 0.011605935), (37, 0.9812081)]"
461,461,17.0,0.5843164324760437,"[(17, 0.58431643), (22, 0.40939504)]"
462,462,37.0,0.6567302346229553,"[(23, 0.23861696), (29, 0.09353843), (37, 0.65673023)]"
463,463,10.0,0.5012731552124023,"[(10, 0.50127316), (35, 0.489263)]"
464,464,36.0,0.9472888708114624,"[(34, 0.048115645), (36, 0.9472889)]"
465,465,3.0,0.8904926180839539,"[(3, 0.8904926), (6, 0.076849006), (36, 0.02819192)]"
466,466,34.0,0.9815481305122375,"[(34, 0.98154813)]"
467,467,13.0,0.9929136037826538,"[(13, 0.99291366)]"
468,468,7.0,0.6411100625991821,"[(4, 0.06480581), (7, 0.64111006), (37, 0.12288376), (40, 0.16260134)]"
469,469,11.0,0.9349022507667542,"[(11, 0.9349023), (32, 0.056639712)]"
470,470,13.0,0.9930641651153564,"[(13, 0.99306417)]"
471,471,6.0,0.7767318487167358,"[(6, 0.77673185), (16, 0.026061755), (21, 0.16851391), (25, 0.021677488)]"
472,472,24.0,0.9406349062919617,"[(24, 0.9406349), (40, 0.037643515)]"
473,473,17.0,0.7037898302078247,"[(15, 0.2871059), (17, 0.70378983)]"
474,474,12.0,0.989484429359436,"[(12, 0.9894844)]"
475,475,17.0,0.5292993783950806,"[(0, 0.35256362), (3, 0.057768583), (17, 0.5292994), (18, 0.05437213)]"
476,476,26.0,0.5228667259216309,"[(21, 0.16907378), (25, 0.052013464), (26, 0.5228667), (42, 0.23139022)]"
477,477,39.0,0.515683114528656,"[(17, 0.47425574), (39, 0.5156831)]"
478,478,6.0,0.9906865358352661,"[(6, 0.9906865)]"
479,479,11.0,0.9897056221961975,"[(11, 0.9897056)]"
480,480,4.0,0.9871310591697693,"[(4, 0.9871311)]"
481,481,1.0,0.9825349450111389,"[(1, 0.982535)]"
482,482,26.0,0.9898114204406738,"[(26, 0.9898114)]"
483,483,3.0,0.9707438945770264,"[(3, 0.97074395), (42, 0.017158395)]"
484,484,18.0,0.5254083871841431,"[(18, 0.5254084), (27, 0.21763305), (44, 0.24691822)]"
485,485,37.0,0.5242872834205627,"[(28, 0.2504286), (37, 0.5242873), (40, 0.21331152)]"
486,486,29.0,0.573796808719635,"[(29, 0.5737968), (31, 0.40764987), (33, 0.012329377)]"
487,487,26.0,0.9320688843727112,"[(26, 0.9320689), (40, 0.03260206), (41, 0.027211048)]"
488,488,22.0,0.4893393814563751,"[(17, 0.044522244), (22, 0.4893394), (23, 0.45794925)]"
489,489,1.0,0.9883581399917603,"[(1, 0.98835814)]"
490,490,5.0,0.9924770593643188,"[(5, 0.9924771)]"
491,491,32.0,0.814445972442627,"[(1, 0.08463897), (32, 0.814446), (41, 0.08924682)]"
492,492,5.0,0.9906858205795288,"[(5, 0.99068576)]"
493,493,18.0,0.40160492062568665,"[(1, 0.014290071), (15, 0.22304237), (17, 0.35388598), (18, 0.40160492)]"
494,494,4.0,0.9883588552474976,"[(4, 0.98835886)]"
495,495,22.0,0.8194231986999512,"[(22, 0.8194232), (26, 0.015523826), (40, 0.073295124), (42, 0.08282256)]"
496,496,39.0,0.8402124047279358,"[(17, 0.10834682), (23, 0.040193934), (39, 0.8402124)]"
497,497,2.0,0.9905961751937866,"[(2, 0.99059623)]"
498,498,28.0,0.7110415101051331,"[(15, 0.03433044), (17, 0.24809948), (28, 0.7110415)]"
499,499,43.0,0.6597810387611389,"[(1, 0.020174358), (21, 0.08432703), (41, 0.22779275), (43, 0.65978104)]"
500,500,11.0,0.6424235105514526,"[(11, 0.6424235), (17, 0.34864366)]"
501,501,12.0,0.9413490891456604,"[(12, 0.9413491), (25, 0.051775236)]"
502,502,40.0,0.804435133934021,"[(40, 0.80443513)]"
503,503,7.0,0.7559553980827332,"[(7, 0.7559554), (11, 0.069066), (27, 0.16641411)]"
504,504,36.0,0.6758126616477966,"[(6, 0.035943776), (20, 0.28210062), (36, 0.67581266)]"
505,505,43.0,0.9924774169921875,"[(43, 0.99247736)]"
506,506,19.0,0.9035248756408691,"[(19, 0.9035249), (36, 0.09057478)]"
507,507,8.0,0.9871324300765991,"[(8, 0.9871324)]"
508,508,15.0,0.9661538600921631,"[(15, 0.96615386), (21, 0.027718747)]"
509,509,13.0,0.5733281970024109,"[(13, 0.5733282), (21, 0.41994086)]"
510,510,1.0,0.8301228880882263,"[(1, 0.8301229), (27, 0.16216935)]"
511,511,21.0,0.9939261674880981,"[(21, 0.99392617)]"
512,512,36.0,0.5316422581672668,"[(36, 0.53164226), (39, 0.45508173)]"
513,513,0.0,0.6662894487380981,"[(0, 0.66628945), (14, 0.32219493)]"
514,514,11.0,0.99102783203125,"[(11, 0.99102783)]"
515,515,17.0,0.6097181439399719,"[(15, 0.3789038), (17, 0.60971814)]"
516,516,32.0,0.6396146416664124,"[(32, 0.63961464), (36, 0.35169506)]"
517,517,38.0,0.9267238974571228,"[(30, 0.04740953), (36, 0.01194579), (38, 0.9267239)]"
518,518,9.0,0.6495070457458496,"[(5, 0.08059481), (9, 0.64950705), (16, 0.07616394), (36, 0.054313507), (37, 0.12846877)]"
519,519,21.0,0.8681141138076782,"[(6, 0.12441953), (21, 0.8681142)]"
520,520,18.0,0.69183748960495,"[(18, 0.6918375), (31, 0.30183184)]"
521,521,32.0,0.98746258020401,"[(32, 0.9874625)]"
522,522,20.0,0.9869600534439087,"[(20, 0.98696005)]"
523,523,25.0,0.48475974798202515,"[(9, 0.26872995), (25, 0.48475975), (38, 0.22316131)]"
524,524,4.0,0.9891339540481567,"[(4, 0.98913395)]"
525,525,29.0,0.9552795886993408,"[(6, 0.03701277), (29, 0.9552796)]"
526,526,35.0,0.9872991442680359,"[(35, 0.98729914)]"
527,527,27.0,0.9449356198310852,"[(12, 0.042965233), (27, 0.9449356)]"
528,528,26.0,0.9925343990325928,"[(26, 0.99253446)]"
529,529,15.0,0.482916921377182,"[(15, 0.48291692), (35, 0.2688977), (42, 0.23336546)]"
530,530,6.0,0.9120476245880127,"[(6, 0.9120476), (11, 0.082921274)]"
531,531,1.0,0.47951507568359375,"[(1, 0.47951508), (2, 0.38105807), (9, 0.1309397)]"
532,532,24.0,0.990220308303833,"[(24, 0.9902203)]"
533,533,15.0,0.9920495748519897,"[(15, 0.9920496)]"
534,534,17.0,0.44745388627052307,"[(2, 0.05255039), (14, 0.062068064), (17, 0.44745392), (21, 0.24499252), (25, 0.05299105), (32, 0.012884959), (33, 0.1172319)]"
535,535,5.0,0.9480524659156799,"[(5, 0.94805247), (20, 0.04815477)]"
536,536,8.0,0.6873970031738281,"[(8, 0.687397), (42, 0.30457002)]"
537,537,22.0,0.9876188039779663,"[(22, 0.98761886)]"
538,538,37.0,0.34953773021698,"[(1, 0.31919605), (6, 0.108551346), (33, 0.20868777), (37, 0.34953773)]"
539,539,34.0,0.9842270016670227,"[(34, 0.984227)]"
540,540,39.0,0.983424186706543,"[(39, 0.9834242)]"
541,541,2.0,0.5095977783203125,"[(2, 0.5095978), (22, 0.014938897), (32, 0.4655313)]"
542,542,23.0,0.3340798616409302,"[(12, 0.27450624), (17, 0.15247297), (23, 0.33407986), (39, 0.15607122)]"
543,543,38.0,0.9938492178916931,"[(38, 0.9938493)]"
544,544,9.0,0.8976524472236633,"[(9, 0.8976524), (44, 0.09510676)]"
545,545,30.0,0.9684514999389648,"[(30, 0.96845144)]"
546,546,0.0,0.6822157502174377,"[(0, 0.68221575), (29, 0.30261186)]"
547,547,11.0,0.9940369129180908,"[(11, 0.994037)]"
548,548,27.0,0.5471246838569641,"[(10, 0.1574374), (16, 0.16445468), (17, 0.032203186), (27, 0.5471247), (33, 0.072863355), (34, 0.021726735)]"
549,549,30.0,0.9236140251159668,"[(2, 0.043546997), (30, 0.923614), (36, 0.028051605)]"
550,550,30.0,0.8078123927116394,"[(30, 0.8078124), (32, 0.18038782)]"
551,551,6.0,0.47673723101615906,"[(6, 0.47673723), (15, 0.22462474), (19, 0.28901348)]"
552,552,27.0,0.994655966758728,"[(27, 0.9946559)]"
553,553,6.0,0.5720279216766357,"[(6, 0.5720279), (21, 0.29307973), (31, 0.12840693)]"
554,554,36.0,0.7275155186653137,"[(5, 0.10560205), (36, 0.7275155), (42, 0.1539102)]"
555,555,17.0,0.5497376322746277,"[(4, 0.052327476), (9, 0.024689877), (10, 0.13202311), (15, 0.11943515), (17, 0.54973763), (40, 0.11352849)]"
556,556,43.0,0.9898131489753723,"[(43, 0.98981315)]"
557,557,17.0,0.8601438999176025,"[(17, 0.86014396), (19, 0.13292974)]"
558,558,33.0,0.8743332624435425,"[(17, 0.12004461), (33, 0.87433326)]"
559,559,31.0,0.5751279592514038,"[(11, 0.07365302), (17, 0.04334041), (21, 0.2983843), (31, 0.57512796)]"
560,560,23.0,0.9893712997436523,"[(23, 0.98937124)]"
561,561,15.0,0.5929515957832336,"[(15, 0.5929516), (21, 0.10510697), (40, 0.2957166)]"
562,562,33.0,0.4216979444026947,"[(1, 0.117302984), (9, 0.035338137), (33, 0.42169794), (40, 0.41397628)]"
563,563,38.0,0.9877745509147644,"[(38, 0.98777455)]"
564,564,37.0,0.9901213645935059,"[(37, 0.99012136)]"
565,565,42.0,0.8517593145370483,"[(32, 0.13020742), (42, 0.8517593)]"
566,566,11.0,0.5442492365837097,"[(8, 0.44463608), (11, 0.54424924)]"
567,567,41.0,0.986960768699646,"[(41, 0.9869608)]"
568,568,28.0,0.9849549531936646,"[(28, 0.984955)]"
569,569,20.0,0.8133367896080017,"[(20, 0.8133368), (37, 0.17018422)]"
570,570,21.0,0.7423999905586243,"[(11, 0.24579653), (21, 0.7424)]"
571,571,17.0,0.6093451976776123,"[(17, 0.6093452), (32, 0.38211823)]"
572,572,15.0,0.46566641330718994,"[(15, 0.46566638), (26, 0.46095803), (44, 0.059639607)]"
573,573,10.0,0.640504002571106,"[(1, 0.3473979), (10, 0.640504)]"
574,574,34.0,0.9867838621139526,"[(34, 0.98678386)]"
575,575,2.0,0.9828431010246277,"[(2, 0.98284304)]"
576,576,14.0,0.985619068145752,"[(14, 0.98561907)]"
577,577,43.0,0.374401718378067,"[(37, 0.17902441), (38, 0.28542575), (40, 0.13351943), (43, 0.37440172)]"
578,578,31.0,0.4552662968635559,"[(24, 0.19835897), (28, 0.30392578), (31, 0.4552663)]"
579,579,1.0,0.7886039018630981,"[(1, 0.7886039), (15, 0.20506671)]"
580,580,1.0,0.5423927903175354,"[(1, 0.5423928), (15, 0.22196773), (27, 0.19826138), (33, 0.030028466)]"
581,581,43.0,0.650141716003418,"[(40, 0.33848038), (43, 0.6501417)]"
582,582,6.0,0.919843316078186,"[(6, 0.9198434), (37, 0.07030362)]"
583,583,30.0,0.9808231592178345,"[(30, 0.9808231)]"
584,584,38.0,0.9623773097991943,"[(38, 0.9623773)]"
585,585,9.0,0.7466030716896057,"[(9, 0.7466031), (31, 0.24454558)]"
586,586,37.0,0.5426622033119202,"[(28, 0.1122582), (37, 0.5426622), (43, 0.33355442)]"
587,587,40.0,0.9867835640907288,"[(40, 0.9867835)]"
588,588,33.0,0.8307738900184631,"[(33, 0.8307739), (40, 0.15836269)]"
589,589,18.0,0.9606249332427979,"[(18, 0.960625), (20, 0.027716758)]"
590,590,33.0,0.6397160887718201,"[(25, 0.012902419), (29, 0.31649455), (33, 0.6397161), (40, 0.02455755)]"
591,591,29.0,0.7346823811531067,"[(29, 0.7346824), (33, 0.10657625), (42, 0.14661744)]"
592,592,0.0,0.9954080581665039,"[(0, 0.99540806)]"
593,593,34.0,0.45747828483581543,"[(23, 0.32017115), (34, 0.4574783), (39, 0.21038184)]"
594,594,3.0,0.7033330202102661,"[(3, 0.703333), (40, 0.2842547)]"
595,595,20.0,0.9361026883125305,"[(20, 0.93610275), (41, 0.05625078)]"
596,596,10.0,0.7486638426780701,"[(9, 0.2392378), (10, 0.74866384)]"
597,597,18.0,0.9879243969917297,"[(18, 0.98792434)]"
598,598,22.0,0.9880733489990234,"[(22, 0.98807335)]"
599,599,9.0,0.7913042902946472,"[(0, 0.10177551), (9, 0.7913043), (11, 0.0526406), (37, 0.044038597)]"
600,600,8.0,0.9361377358436584,"[(8, 0.93613774), (35, 0.0556928)]"
601,601,41.0,0.9897057414054871,"[(41, 0.98970574)]"
602,602,36.0,0.7468661665916443,"[(13, 0.04524271), (36, 0.74686617), (43, 0.19774272)]"
603,603,21.0,0.6892496347427368,"[(7, 0.19586617), (21, 0.68924963), (37, 0.09759386)]"
604,604,25.0,0.9920491576194763,"[(25, 0.99204916)]"
605,605,0.0,0.9932548999786377,"[(0, 0.99325496)]"
606,606,33.0,0.5884304642677307,"[(29, 0.17356502), (33, 0.58843046), (37, 0.16019768)]"
607,607,37.0,0.9912685751914978,"[(37, 0.9912685)]"
608,608,11.0,0.7239296436309814,"[(11, 0.72392964), (37, 0.2676124)]"
609,609,14.0,0.9882166385650635,"[(14, 0.98821664)]"
610,610,33.0,0.5900887846946716,"[(3, 0.30387366), (21, 0.09755098), (33, 0.5900888)]"
611,611,28.0,0.5537983179092407,"[(28, 0.5537983), (40, 0.4354615)]"
612,612,25.0,0.7523454427719116,"[(2, 0.16972783), (25, 0.75234544), (33, 0.06911948)]"
613,613,12.0,0.8111957311630249,"[(12, 0.81119573), (40, 0.17552948)]"
614,614,11.0,0.9864166378974915,"[(11, 0.98641664)]"
615,615,13.0,0.8052735328674316,"[(13, 0.80527353), (40, 0.070794985), (41, 0.0964748)]"
616,616,44.0,0.4180743098258972,"[(28, 0.13442817), (32, 0.023339972), (40, 0.41594586), (44, 0.4180743)]"
617,617,0.0,0.7337098121643066,"[(0, 0.7337098), (40, 0.2555492)]"
618,618,32.0,0.98835688829422,"[(32, 0.98835695)]"
619,619,34.0,0.9916412830352783,"[(34, 0.9916413)]"
620,620,18.0,0.9459734559059143,"[(18, 0.94597346), (36, 0.0470999)]"
621,621,33.0,0.7928434610366821,"[(16, 0.19769222), (33, 0.79284346)]"
622,622,21.0,0.706240177154541,"[(2, 0.2804835), (21, 0.7062402)]"
623,623,5.0,0.7963185906410217,"[(5, 0.7963186), (13, 0.01219605), (25, 0.18363814)]"
624,624,23.0,0.9887584447860718,"[(23, 0.98875844)]"
625,625,1.0,0.9862247705459595,"[(1, 0.9862247)]"
626,626,33.0,0.9911100268363953,"[(33, 0.99111)]"
627,627,21.0,0.6095448136329651,"[(17, 0.3734632), (21, 0.6095448)]"
628,628,24.0,0.9914210438728333,"[(24, 0.99142104)]"
629,629,10.0,0.9905054569244385,"[(10, 0.9905055)]"
630,630,15.0,0.7980847358703613,"[(13, 0.18844965), (15, 0.79808474)]"
631,631,42.0,0.39844810962677,"[(9, 0.067174755), (18, 0.24953191), (22, 0.16896741), (41, 0.108820565), (42, 0.3984481)]"
632,632,44.0,0.9911890029907227,"[(44, 0.991189)]"
633,633,42.0,0.6626367568969727,"[(26, 0.05782016), (41, 0.26725882), (42, 0.66263676)]"
634,634,42.0,0.588717520236969,"[(2, 0.39561054), (42, 0.5887175)]"
635,635,29.0,0.7843846082687378,"[(20, 0.1866457), (29, 0.7843846)]"
636,636,42.0,0.982536792755127,"[(42, 0.98253685)]"
637,637,18.0,0.791165292263031,"[(18, 0.7911653), (29, 0.09735286), (37, 0.09565661)]"
638,638,18.0,0.990412175655365,"[(18, 0.9904122)]"
639,639,35.0,0.8286880254745483,"[(22, 0.14261465), (34, 0.021677712), (35, 0.828688)]"
640,640,8.0,0.9907744526863098,"[(8, 0.9907745)]"
641,641,23.0,0.9691857099533081,"[(22, 0.019563034), (23, 0.9691857)]"
642,642,43.0,0.9922998547554016,"[(43, 0.99229985)]"
643,643,22.0,0.9837005734443665,"[(22, 0.9837006)]"
644,644,42.0,0.3352276086807251,"[(9, 0.22600825), (16, 0.12589228), (37, 0.29715636), (42, 0.3352276)]"
645,645,33.0,0.7285577058792114,"[(27, 0.2363863), (33, 0.7285577), (40, 0.02352902)]"
646,646,11.0,0.8021681308746338,"[(11, 0.80216813), (15, 0.11496832), (41, 0.07594816)]"
647,647,18.0,0.8513023257255554,"[(15, 0.14052877), (18, 0.8513023)]"
648,648,15.0,0.6836051344871521,"[(15, 0.68360513), (16, 0.086063154), (18, 0.22297825)]"
649,649,12.0,0.9769227504730225,"[(12, 0.9769227), (33, 0.014977669)]"
650,650,15.0,0.5556140542030334,"[(2, 0.027181376), (15, 0.55561405), (18, 0.40955132)]"
