,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15
427,0.0005850176094099879,0.0005850177840329707,0.030855372548103333,0.0005850173765793443,0.0005850181914865971,0.9615393877029419,0.0005850178422406316,0.0005850178422406316,0.000585017551202327,0.0005850177258253098,0.0005850176094099879,0.0005850180168636143,0.0005850190063938498,0.0005850177258253098,0.0005850183661095798
428,0.0008550321799702942,0.0008550324710085988,0.0008550322963856161,0.0008550321217626333,0.0008550321217626333,0.1321260780096054,0.0008550320053473115,0.35096582770347595,0.0008550317143090069,0.0008550328784622252,0.0008550326456315815,0.0008550325874239206,0.0008550325874239206,0.0008550321799702942,0.5066476464271545
429,0.0004977182252332568,0.8641737103462219,0.0004977186908945441,0.0004977181670255959,0.000497718749102205,0.0004977190983481705,0.0004977190983481705,0.0004977182834409177,0.0004977183998562396,0.12935593724250793,0.0004977183416485786,0.0004977186908945441,0.0004977193893864751,0.0004977182834409177,0.0004977182252332568
430,0.002570514567196369,0.002570515498518944,0.0025705122388899326,0.0025705136358737946,0.002570515964180231,0.002570515498518944,0.002570513403043151,0.0025705129373818636,0.0025705164298415184,0.14717994630336761,0.26731181144714355,0.002570511307567358,0.08194807171821594,0.3496208190917969,0.12823425233364105
431,0.0005902984412387013,0.0005902989651076496,0.000590298033785075,0.000590297975577414,0.0005902989651076496,0.0005903000710532069,0.0005902990233153105,0.0005902987322770059,0.0005902984412387013,0.0005902982666157186,0.9917358160018921,0.0005902985576540232,0.000590297975577414,0.0005902987322770059,0.0005902982084080577
432,0.0016270901542156935,0.00162709120195359,0.0016270908527076244,0.0016270900378003716,0.0016270888736471534,0.0016270927153527737,0.0016270887572318316,0.0016270875930786133,0.0016270916676148772,0.001627087825909257,0.9772207736968994,0.0016270892228931189,0.0016270914347842336,0.001627088524401188,0.0016270887572318316
433,0.0006947595975361764,0.0006947593647055328,0.0006947594811208546,0.0006947596557438374,0.0006947604124434292,0.0006947593647055328,0.00069475919008255,0.0006947596557438374,0.0006947598303668201,0.0006947594811208546,0.000694759248290211,0.0006947590154595673,0.0006947597139514983,0.9902733564376831,0.0006947598303668201
434,0.16330745816230774,0.0010762503370642662,0.0010762505698949099,0.0010762517340481281,0.0010762509191408753,0.0010762499878183007,0.001076249754987657,0.001076249871402979,0.0010762506863102317,0.0010762506863102317,0.0010762499878183007,0.0010762502206489444,0.8227012753486633,0.001076250453479588,0.0010762513848021626
435,0.0024741948582232,0.0024741757661104202,0.6359374523162842,0.002474175998941064,0.0024741780944168568,0.0024741750676184893,0.0024741757661104202,0.002474179957062006,0.002474182518199086,0.0024741811212152243,0.002474176697432995,0.0024741750676184893,0.0024741783272475004,0.14476633071899414,0.18960602581501007
436,0.0009528942755423486,0.000952894682995975,0.0009528954396955669,0.0009528941009193659,0.0009528952650725842,0.0009528946247883141,0.0009528942755423486,0.0009528945083729923,0.0009528946247883141,0.9866594672203064,0.0009528943919576705,0.0009528942755423486,0.0009528950322419405,0.0009528942755423486,0.0009528945083729923
437,0.000866299553308636,0.0008662992622703314,0.0008663012995384634,0.0008662997279316187,0.0008662998443469405,0.0008662999025546014,0.0008663004846312106,0.03522038832306862,0.0008663012995384634,0.11325843632221222,0.0008663001353852451,0.8411255478858948,0.0008663014741614461,0.0008662997279316187,0.0008663004846312106
438,0.0005750238196924329,0.0005750235868617892,0.0005750235868617892,0.000575023761484772,0.000575023703277111,0.000575024401769042,0.0005750238196924329,0.0005750238779000938,0.0005750238196924329,0.0005750239361077547,0.1127413809299469,0.000575023703277111,0.0005750232958234847,0.8797832727432251,0.0005750238196924329
439,0.0008892467012628913,0.0008892460027709603,0.0008892471087165177,0.0008892458281479776,0.0008892464102245867,0.0008892468176782131,0.0008892463520169258,0.0008892473415471613,0.0008892473997548223,0.35067978501319885,0.0008892464102245867,0.0008892472251318395,0.6377600431442261,0.000889246235601604,0.0008892461191862822
440,0.0007173505146056414,0.0007173502817749977,0.0007173508056439459,0.0007173513295128942,0.0007173505728133023,0.0007173505728133023,0.0007173511548899114,0.536688506603241,0.0007173513877205551,0.13687491416931152,0.31782832741737366,0.0007173509220592678,0.0007173508056439459,0.0007173501653596759,0.0007173508056439459
441,0.0010939608328044415,0.0010939622297883034,0.09064271301031113,0.0010939605999737978,0.0010939619969576597,0.0010939605999737978,0.0010939629282802343,0.0010939608328044415,0.26588788628578186,0.0010939605999737978,0.0010939615312963724,0.0010939605999737978,0.0010939608328044415,0.6303418874740601,0.0010939619969576597
442,0.0031770351342856884,0.6644078493118286,0.003177038859575987,0.003177034202963114,0.0031770369969308376,0.0031770358327776194,0.0031770362984389067,0.0031770376954227686,0.2942906618118286,0.003177038859575987,0.0031770404893904924,0.0031770349014550447,0.0031770365312695503,0.0031770390924066305,0.0031770546920597553
443,0.0008783650700934231,0.1730346381664276,0.0008783646044321358,0.0008783657685853541,0.10334710776805878,0.0008783647790551186,0.0008783643133938313,0.0008783647790551186,0.000878365186508745,0.0008783646044321358,0.0008783641969785094,0.0008783640805631876,0.0008783640223555267,0.5849677324295044,0.12898850440979004
444,0.0006604758091270924,0.0006604763912037015,0.0006604761583730578,0.0006604756345041096,0.6445122361183167,0.0006604763329960406,0.346901535987854,0.0006604764494113624,0.0006604758673347533,0.0006604762165807188,0.0006604759255424142,0.0006604766822420061,0.0006604761001653969,0.0006604782538488507,0.0006604758673347533
445,0.0009143325150944293,0.0009143311181105673,0.23141857981681824,0.0009143328643403947,0.0009143319330178201,0.0009143315255641937,0.0009143314091488719,0.0009143318166024983,0.0009143322240561247,0.7566950917243958,0.0009143316419795156,0.0009143305942416191,0.0009143316419795156,0.0009143322240561247,0.0009143322240561247
446,0.0004172007611487061,0.008384745568037033,0.00041720049921423197,0.0004172005283180624,0.000417201139498502,0.00041720058652572334,0.00041720058652572334,0.0004172006738372147,0.7393088936805725,0.2472999393939972,0.0004172007320448756,0.00041720058652572334,0.00041720058652572334,0.0004172007320448756,0.0004172006156295538
447,0.0009955333080142736,0.000995533773675561,0.0009955331915989518,0.0009955333080142736,0.000995533773675561,0.0009955347049981356,0.0009955336572602391,0.0009955336572602391,0.00099553435575217,0.0009955334244295955,0.9860625267028809,0.0009955333080142736,0.0009955329587683082,0.0009955331915989518,0.0009955334244295955
448,0.0007578032091259956,0.000757803616579622,0.0007578033255413175,0.0007578030345030129,0.9893907308578491,0.0007578033255413175,0.0007578032091259956,0.0007578030345030129,0.0007578035583719611,0.0007578030345030129,0.0007578031509183347,0.000757802976295352,0.0007578034419566393,0.0007578031509183347,0.0007578030345030129
449,0.04502212628722191,0.0005957332905381918,0.0005957330577075481,0.0005957336979918182,0.0005957332323305309,0.000595732475630939,0.0005957329412922263,0.0005957329412922263,0.4895643889904022,0.0005957328830845654,0.07538765668869019,0.0005957325920462608,0.3834727704524994,0.0005957327666692436,0.0005957335233688354
450,0.17814192175865173,0.0005800910876132548,0.0005800905637443066,0.0005800913204438984,0.0005800905055366457,0.0005800915532745421,0.0005800910294055939,0.0005800903891213238,0.0005800921353511512,0.0005800906801596284,0.0005800914950668812,0.0005800913786515594,0.000580090971197933,0.8143169283866882,0.0005800918443128467
451,0.0004567475407384336,0.0004567475989460945,0.0004567480937112123,0.0004567477444652468,0.0004567478026729077,0.0004567475989460945,0.0004567475989460945,0.0004567476571537554,0.9936055541038513,0.0004567478026729077,0.0004567478899843991,0.0004567476571537554,0.0004567478899843991,0.0004567477444652468,0.0004567475407384336
452,0.0007494831224903464,0.0007494829478673637,0.0007494823657907546,0.0007494825404137373,0.0007494826568290591,0.0007494844030588865,0.000749482773244381,0.0007494837045669556,0.989507257938385,0.0007494825404137373,0.0007494836463592947,0.0007494870806112885,0.0007494824822060764,0.000749482773244381,0.000749482773244381
453,0.0008233632543124259,0.0008233635453507304,0.0008233632543124259,0.0008233638945966959,0.9884729385375977,0.0008233635453507304,0.0008233633707277477,0.0008233637781813741,0.0008233687840402126,0.0008233634289354086,0.0008233634289354086,0.0008233636035583913,0.0008233638945966959,0.000823363137897104,0.0008233633707277477
454,0.0005558896227739751,0.0005558894481509924,0.0005558896227739751,0.000555891077965498,0.0005558895063586533,0.0005558898556046188,0.000555889680981636,0.0005558894481509924,0.0005558895063586533,0.0005558899138122797,0.0005558895645663142,0.9922175407409668,0.0005558904958888888,0.0005558908451348543,0.000555889739189297
455,0.0014823339879512787,0.0014823343371972442,0.08773135393857956,0.0014823338715359569,0.0014823345700278878,0.0014823339879512787,0.0014823343371972442,0.001482335152104497,0.0014823342207819223,0.8929983377456665,0.0014823336387053132,0.0014823335222899914,0.0014823370147496462,0.0014823348028585315,0.0014823343371972442
456,0.0005604819161817431,0.0005604815087281168,0.0005604817997664213,0.0005604817415587604,0.0005604817997664213,0.0005604818579740822,0.0005604818579740822,0.9921532273292542,0.0005604817415587604,0.0005604819161817431,0.0005604827310889959,0.0005604815087281168,0.000560482672881335,0.000560482032597065,0.0005604819743894041
457,0.0007412008126266301,0.36826977133750916,0.0007412019767798483,0.0007412014529109001,0.5691547393798828,0.0007412014529109001,0.0007412010454572737,0.0007412012200802565,0.0007412013947032392,0.0007412006380036473,0.0007412019767798483,0.0007412005797959864,0.05368110164999962,0.0007412006962113082,0.0007412012782879174
458,0.0010421451879665256,0.0010421467013657093,0.0010421456536278129,0.0010421451879665256,0.0010421453043818474,0.0010421456536278129,0.9854099750518799,0.0010421456536278129,0.0010421454207971692,0.0010421454207971692,0.0010421483311802149,0.0010421447223052382,0.0010421456536278129,0.001042144955135882,0.0010421460028737783
459,0.9937750697135925,0.00044463586527854204,0.00044463580707088113,0.00044463606900535524,0.00044463598169386387,0.00044463705853559077,0.0004446362145245075,0.0004446360107976943,0.00044463566155172884,0.00044463586527854204,0.00044463598169386387,0.0004446362145245075,0.00044463592348620296,0.0004446362145245075,0.00044463612721301615
460,0.7146901488304138,0.0005014297203160822,0.0005014303023926914,0.0005014297203160822,0.0005014302441850305,0.0005014300695620477,0.0005014302441850305,0.0704757571220398,0.000501429894939065,0.20881696045398712,0.0005014297785237432,0.0005014301277697086,0.0005014300113543868,0.0005014300695620477,0.0005014297785237432
461,0.0004390031681396067,0.00043900354648940265,0.0004390031681396067,0.0004390025569591671,0.0004390032554510981,0.00043900319724343717,0.00043900334276258945,0.3189733028411865,0.00043900273158214986,0.245673269033432,0.0004390035173855722,0.02474474161863327,0.0004390029644127935,0.405779629945755,0.0004390027606859803
462,0.0007939256611280143,0.0007939271163195372,0.0007939261267893016,0.8581961989402771,0.0007939282804727554,0.0007939264760352671,0.0007939274655655026,0.0007939257775433362,0.13148276507854462,0.0007939261267893016,0.0007939254865050316,0.0007939257775433362,0.0007939261267893016,0.0007939260103739798,0.0007939251372590661
463,0.000661102298181504,0.0006611024728044868,0.0006611021817661822,0.0006611025310121477,0.891889750957489,0.0006611024145968258,0.0995158925652504,0.0006611022399738431,0.0006611030548810959,0.0006611022399738431,0.000661102298181504,0.0006611021817661822,0.0006611033459194005,0.0006611022399738431,0.0006611025310121477
464,0.06300710886716843,0.0003223413659725338,0.0003223409003112465,0.08696424961090088,0.00032234092941507697,0.1398964524269104,0.00032234122045338154,0.0003223409003112465,0.0003223407256882638,0.00032234127866104245,0.026682481169700623,0.0232851505279541,0.0003223409876227379,0.657263457775116,0.0003223409003112465
465,0.00031910702819004655,0.00031910769757814705,0.00031910729012452066,0.00031910708639770746,0.0003191074065398425,0.00031910755205899477,0.05845826119184494,0.0003191072610206902,0.0003191071446053684,0.00031910749385133386,0.0003191072610206902,0.03689946234226227,0.00031910702819004655,0.9008129835128784,0.0003191069408785552
466,0.0012585961958393455,0.07641028612852097,0.0012585949152708054,0.001258593751117587,0.0012585939839482307,0.0012585932854562998,0.0012585930526256561,0.001258594449609518,0.0012585935182869434,0.0012585979420691729,0.0012585935182869434,0.9072279930114746,0.0012585947988554835,0.0012585935182869434,0.0012585939839482307
467,0.00048329628771170974,0.6863189339637756,0.00048329628771170974,0.0004832960548810661,0.0004832961712963879,0.0004832963750232011,0.3073982298374176,0.0004832962295040488,0.0004832966660615057,0.00048329654964618385,0.00048329649143852293,0.00048329660785384476,0.00048329628771170974,0.00048329654964618385,0.0004832962295040488
468,0.0006294064805842936,0.0006294070044532418,0.866608738899231,0.0006294069462455809,0.0006294070044532418,0.0006294070044532418,0.0006294074119068682,0.0006294061313383281,0.0006294074119068682,0.0006294070044532418,0.0006294071208685637,0.0006294064223766327,0.0006294071790762246,0.0006294064223766327,0.1252089887857437
469,0.0005903521087020636,0.0005903528071939945,0.25816676020622253,0.0005903526907786727,0.0005903532146476209,0.0005903532146476209,0.0005903523415327072,0.00059035251615569,0.00059035251615569,0.591751754283905,0.0005903528071939945,0.0005903519922867417,0.0005903532728552818,0.0005903526325710118,0.14299724996089935
470,0.00047309178626164794,0.00047309178626164794,0.00047309190267696977,0.00047309184446930885,0.00047309225192293525,0.00047309204819612205,0.000473091728053987,0.00047309164074249566,0.4047754108905792,0.00047309190267696977,0.589074432849884,0.0004730916698463261,0.00047309184446930885,0.0004730919608846307,0.0004730916698463261
471,0.0005129405180923641,0.0005129404016770422,0.0005129401688463986,0.0005129402270540595,0.0005129403434693813,0.4732092320919037,0.5201225876808167,0.0005129404016770422,0.0005129401688463986,0.0005129404598847032,0.000512940576300025,0.0005129406345076859,0.0005129406345076859,0.0005129404016770422,0.0005129402852617204
472,0.0015172711573541164,0.0015172730199992657,0.1006205677986145,0.001517278142273426,0.7190203666687012,0.00151727139018476,0.0015172719722613692,0.0015172711573541164,0.0015172723215073347,0.1621517688035965,0.0015172736020758748,0.0015172740677371621,0.001517271506600082,0.0015172737184911966,0.0015172722050920129
473,0.0006353597273118794,0.000635359960142523,0.000635359960142523,0.0006353592616505921,0.0006353596108965576,0.0006353601929731667,0.4886991083621979,0.5030412673950195,0.0006353594944812357,0.0006353600765578449,0.0006353604258038104,0.0006353606004267931,0.0006353596108965576,0.0006353603675961494,0.0006353598437272012
474,0.0007172787445597351,0.0007172802579589188,0.0007172795594669878,0.0007172790355980396,0.0007172792102210224,0.0007172787445597351,0.0007172789191827178,0.0007172789773903787,0.24104991555213928,0.0007172786281444132,0.0007172797922976315,0.7496255040168762,0.0007172786281444132,0.0007172785699367523,0.0007172789773903787
475,0.0004389248206280172,0.000438924616901204,0.00043892511166632175,0.0004389242676552385,0.3189423084259033,0.00043892490793950856,0.3274649977684021,0.00043892525718547404,0.00043892438407056034,0.00043892505345866084,0.0004389245586935431,0.152139812707901,0.1684456318616867,0.028618047013878822,0.0004389254027046263
476,0.0018031122162938118,0.001803114078938961,0.0018031124491244555,0.0018031136132776737,0.0018031146610155702,0.0018031124491244555,0.00180311209987849,0.001803111401386559,0.0018031130312010646,0.001803112798370421,0.001803114078938961,0.001803112681955099,0.0018031138461083174,0.9747564196586609,0.00180311209987849
477,0.0007018629694357514,0.0007018629694357514,0.0007018627948127687,0.0007018629694357514,0.0007018629694357514,0.0007018631440587342,0.0007018629694357514,0.0007018628530204296,0.0007018629694357514,0.0007018628530204296,0.9901739358901978,0.0007018630276434124,0.0007018629694357514,0.0007018630276434124,0.000701863260474056
478,0.0006352108321152627,0.0006352108903229237,0.0006352108321152627,0.0006352111813612282,0.0006352116470225155,0.6062060594558716,0.0006352123455144465,0.38553622364997864,0.0006352114141918719,0.0006352111813612282,0.0006352105410769582,0.000635211355984211,0.0006352107739076018,0.0006352117052301764,0.0006352105992846191
479,0.0007020557532086968,0.0007020547054708004,0.9901712536811829,0.0007020545890554786,0.0007020548218861222,0.0007020554621703923,0.0007020553457550704,0.0007020564517006278,0.0007020550547167659,0.0007020557532086968,0.0007020560442470014,0.0007020548800937831,0.0007020553457550704,0.0007020555785857141,0.0007020550547167659
480,0.0008778561023063958,0.000877855927683413,0.0008778556366451085,0.0008778562187217176,0.9877099990844727,0.0008778562187217176,0.0008778559858910739,0.0008778561023063958,0.0008778559858910739,0.0008778556948527694,0.0008778556948527694,0.0008778554038144648,0.0008778561023063958,0.0008778561023063958,0.0008778556366451085
481,0.0011912152403965592,0.0011912141926586628,0.0011912161717191339,0.0011912141926586628,0.9833229780197144,0.00119121465831995,0.0011912155896425247,0.0011912148911505938,0.0011912152403965592,0.0011912144254893064,0.0011912144254893064,0.0011912138434126973,0.0011912171030417085,0.0011912152403965592,0.0011912151239812374
482,0.0006952426047064364,0.0006952422554604709,0.0006952427211217582,0.00069524283753708,0.0006952434196136892,0.953077495098114,0.0006952426629140973,0.0006952433614060283,0.00069524219725281,0.00069524219725281,0.000695242895744741,0.037884391844272614,0.00069524219725281,0.0006952423718757927,0.0006952426047064364
483,0.000844363821670413,0.0008443628903478384,0.3591456711292267,0.0008443623082712293,0.0008443627739325166,0.0008443627739325166,0.31400948762893677,0.0008443633560091257,0.0008443633560091257,0.31671246886253357,0.0008443620172329247,0.0008443626575171947,0.0008443625993095338,0.000844362482894212,0.0008443621336482465
484,0.0007171431789174676,0.0007171434117481112,0.0007171436445787549,0.0007171434117481112,0.0007171432371251285,0.0007171434117481112,0.0007171432371251285,0.0007171435281634331,0.0007171434699557722,0.9899600148200989,0.0007171432371251285,0.0007171430042944849,0.0007171432953327894,0.0007171432953327894,0.0007171432371251285
485,0.0008559518028050661,0.000855952559504658,0.5188007950782776,0.0008559530251659453,0.000855953898280859,0.47007179260253906,0.000855951861012727,0.0008559524430893362,0.0008559530251659453,0.0008559524430893362,0.0008559523848816752,0.0008559521520510316,0.0008559526759199798,0.0008559519774280488,0.0008559526759199798
486,0.0004445592639967799,0.0004445595550350845,0.0004445595550350845,0.00044455949682742357,0.0004445594677235931,0.0004445593513082713,0.0004445592931006104,0.0004445593513082713,0.9937761425971985,0.0004445593513082713,0.0004445594677235931,0.0004445593513082713,0.0004445592931006104,0.0004445594095159322,0.000444559205789119
487,0.0005801794468425214,0.0005801799125038087,0.11981876194477081,0.0005801796214655042,0.2470153123140335,0.0005801797960884869,0.6262037754058838,0.0005801796796731651,0.0005801802617497742,0.0005801796796731651,0.0005801796214655042,0.0005801794468425214,0.0005801806109957397,0.0005801796796731651,0.000580181076657027
488,0.0005854121991433203,0.000585411733482033,0.14949749410152435,0.0005854113842360675,0.0005854116170667112,0.0005854116752743721,0.0005854115588590503,0.12924441695213318,0.000585411733482033,0.0005854120827279985,0.0005854116170667112,0.0005854127230122685,0.0005854133632965386,0.7142331600189209,0.0005854121409356594
489,0.2720566689968109,0.0007942188531160355,0.000794219842646271,0.0007942187367007136,0.0007942196680232882,0.0007942192023620009,0.019196107983589172,0.0007942192023620009,0.0007942194934003055,0.0007942192605696619,0.0007942189113236964,0.0007942187367007136,0.6992165446281433,0.0007942196680232882,0.0007942207739688456
490,0.0005130557110533118,0.0005130556528456509,0.0005130561185069382,0.0005130558274686337,0.00051305559463799,0.992817223072052,0.0005130556528456509,0.0005130558856762946,0.00051305559463799,0.000513056293129921,0.00051305559463799,0.0005130560020916164,0.00051305559463799,0.00051305623492226,0.0005130558856762946
491,0.0008335388265550137,0.00083353859372437,0.0008335388847626746,0.0008335402817465365,0.0008335388847626746,0.0008335388265550137,0.0008335382444784045,0.0008335382444784045,0.000833539932500571,0.0008335381280630827,0.0008335380698554218,0.0008335380698554218,0.9883304834365845,0.0008335379534401,0.0008335399907082319
492,0.0006356111844070256,0.0006356107769533992,0.0006356111261993647,0.46916869282722473,0.0006356111844070256,0.0006356110097840428,0.0006356110097840428,0.000635611591860652,0.0006356116500683129,0.5225683450698853,0.0006356113008223474,0.0006356106605380774,0.0006356110097840428,0.0006356108351610601,0.0006356126978062093
493,0.0005251027178019285,0.0005251025431789458,0.0005251032416708767,0.0005251027178019285,0.0005251029506325722,0.000525103067047894,0.0005251027760095894,0.0005251038237474859,0.0005251032998785377,0.0005251032998785377,0.0005251027760095894,0.9534305334091187,0.03974314033985138,0.0005251028342172503,0.0005251026595942676
494,0.0007939040078781545,0.00079390499740839,0.0007939040078781545,0.035625070333480835,0.0007939051720313728,0.7527410984039307,0.0007939047063700855,0.2021070122718811,0.0007939044735394418,0.0007939040078781545,0.0007939044735394418,0.0007939034258015454,0.00079390499740839,0.0007939051720313728,0.0007939038332551718
495,0.0006539800087921321,0.0006539794849231839,0.1365468055009842,0.0006539794849231839,0.0006539792520925403,0.0006539804162457585,0.000653979426715523,0.0006539802998304367,0.0006539800087921321,0.0006539795431308448,0.0006539801834151149,0.0006539796013385057,0.0006539798923768103,0.0006539796013385057,0.8549515008926392
496,0.0008033200283534825,0.0008033202029764652,0.0008033202029764652,0.0008033199119381607,0.0008033199119381607,0.000803320319391787,0.0008033200283534825,0.000803320319391787,0.0008033201447688043,0.0008033200283534825,0.9887534976005554,0.0008033204940147698,0.0008033198537304997,0.0008033202029764652,0.0008033199119381607
497,0.000641372986137867,0.0006413731607608497,0.0006413760711438954,0.0006413732771761715,0.9910207986831665,0.0006413732771761715,0.0006413732189685106,0.0006413737428374588,0.0006413735100068152,0.0006413731607608497,0.0006413733935914934,0.000641372986137867,0.0006413735682144761,0.000641372986137867,0.0006413733935914934
498,0.00046638300409540534,0.0004663829458877444,0.00046638300409540534,0.0004663826839532703,0.0004663828876800835,0.0004663829458877444,0.00046638300409540534,0.9934706687927246,0.00046638285857625306,0.00046638300409540534,0.00046638285857625306,0.00046638320782221854,0.0004663828876800835,0.00046638300409540534,0.00046638285857625306
499,0.0005801378283649683,0.0005801378283649683,0.016708118841052055,0.0005801377119496465,0.13175153732299805,0.6631842255592346,0.0005801377701573074,0.0005801384104415774,0.0005801375955343246,0.0005801378283649683,0.0005801378283649683,0.0005801384686492383,0.1819746196269989,0.0005801378283649683,0.000580138002987951
500,0.0006234709871932864,0.0006234712200239301,0.0006234709871932864,0.0006234725005924702,0.0006234710454009473,0.0006234712200239301,0.0006234711036086082,0.0006234715110622346,0.0006234708125703037,0.0006234718603082001,0.3781043589115143,0.0006234725588001311,0.0006234708707779646,0.6137905120849609,0.0006234711618162692
501,0.00047983115655370057,0.00047982981777749956,0.922230064868927,0.0004798297304660082,0.0004798297304660082,0.0004798299341928214,0.00047982967225834727,0.07153219729661942,0.00047982981777749956,0.00047983074910007417,0.0004798300506081432,0.00047982975956983864,0.00047983069089241326,0.00047982975956983864,0.00047982975956983864
502,0.013337336480617523,0.013337364420294762,0.5940114855766296,0.013337315060198307,0.013337317854166031,0.013337327167391777,0.013337342068552971,0.01333731971681118,0.013337336480617523,0.013337337411940098,0.23260319232940674,0.013337336480617523,0.013337315060198307,0.013337377458810806,0.013337334617972374
503,0.0006119633908383548,0.0006119628087617457,0.0006119633908383548,0.0006119630998000503,0.0006119631580077112,0.0006119635072536767,0.0006119628087617457,0.0006119641475379467,0.0006119631580077112,0.2912589907646179,0.0006119628669694066,0.0006119630415923893,0.7007854580879211,0.0006119628669694066,0.0006119631580077112
504,0.00043884568731300533,0.00043884560000151396,0.00043884554179385304,0.0004388454544823617,0.00043884594924747944,0.2595355212688446,0.0004388463858049363,0.0004388461820781231,0.00043884539627470076,0.0004388482484500855,0.00043884565820917487,0.0004388461820781231,0.00043884568731300533,0.734759509563446,0.00043884586193598807
505,0.9195996522903442,0.0005130507051944733,0.0005130516365170479,0.000513050239533186,0.0005130510544404387,0.057050999253988266,0.0005130512872710824,0.0005130516365170479,0.0005130506469868124,0.017192784696817398,0.0005130507634021342,0.0005130514618940651,0.0005130505305714905,0.0005130510544404387,0.0005130504141561687
506,0.0004117698990739882,0.9942352175712585,0.00041176972445100546,0.0004117698990739882,0.00041177007369697094,0.0004117701610084623,0.00041176981176249683,0.0004117698408663273,0.00041176998638547957,0.00041176981176249683,0.00041176998638547957,0.00041176981176249683,0.00041176972445100546,0.00041177094681188464,0.00041176981176249683
507,0.0008778145420365036,0.0008778134942986071,0.02401789091527462,0.0008778133778832853,0.0008778133778832853,0.0008778133778832853,0.0008778132032603025,0.41159385442733765,0.0008778132032603025,0.5538545250892639,0.0008778130868449807,0.0008778133778832853,0.0008778129704296589,0.0008778130868449807,0.0008778130868449807
508,0.00042755898903124034,0.0004275584942661226,0.5333652496337891,0.00042755878530442715,0.0004275586979929358,0.00042755898903124034,0.0004275590763427317,0.0004275592800695449,0.0004275593673810363,0.4610764682292938,0.00042755898903124034,0.000427558901719749,0.0004275591636542231,0.0004275587562005967,0.00042755884351208806
509,0.00046960587496869266,0.9934254884719849,0.00046960581676103175,0.0004696057294495404,0.0004696059331763536,0.0004696060495916754,0.0004696062533184886,0.00046960587496869266,0.0004696057876572013,0.0004696063115261495,0.0004696059331763536,0.0004696059331763536,0.0004696057876572013,0.00046960587496869266,0.0004696057294495404
510,0.0005378820351324975,0.0005378822679631412,0.0005378824425861239,0.0005378822097554803,0.0005378821515478194,0.7180375456809998,0.0005378818023018539,0.0005378824425861239,0.14826935529708862,0.12723851203918457,0.0005378819769248366,0.0005378822097554803,0.0005378821515478194,0.0005378819187171757,0.0005378818023018539
511,0.0004148836887907237,0.00041488383430987597,0.00041488342685624957,0.00041488345596008003,0.0004148838052060455,0.8578466176986694,0.10937703400850296,0.0004148836596868932,0.00041488392162136734,0.000414884154452011,0.0004148838052060455,0.0004148836887907237,0.00041488397982902825,0.027797747403383255,0.0004148836596868932
512,0.0009262996609322727,0.0009263015235774219,0.000926301465369761,0.0009263001848012209,0.0009263004176318645,0.0009263012325391173,0.0009263011161237955,0.0009263007086701691,0.9870318174362183,0.0009263007086701691,0.0009263008250854909,0.0009263000101782382,0.0009263013489544392,0.0009263008250854909,0.0009263016399927437
513,0.0008034943020902574,0.0008034947677515447,0.0008034948259592056,0.0008034947677515447,0.0008034951169975102,0.0008034946513362229,0.9887510538101196,0.0008034951169975102,0.0008034948259592056,0.0008034943602979183,0.0008034955244511366,0.0008034948259592056,0.0008034967468120158,0.0008034949423745275,0.000803495931904763
514,0.0006119046011008322,0.0006119046011008322,0.991433322429657,0.0006119052413851023,0.0006119052413851023,0.0006119043100625277,0.0006119044264778495,0.000611904717516154,0.0006119052995927632,0.0006119045428931713,0.0006119048921391368,0.000611904077231884,0.000611904775723815,0.0006119041936472058,0.0006119048339314759
515,0.0007938069757074118,0.0007938070921227336,0.0007938073249533772,0.0007938070921227336,0.0007938071503303945,0.0007938076159916818,0.0007938076159916818,0.0007938091293908656,0.0007938072667457163,0.0007938076159916818,0.0007938070921227336,0.9888867139816284,0.0007938071503303945,0.00079380749957636,0.0007938074413686991
516,0.00060668756486848,0.0006066873902454972,0.000606687506660819,0.0006066879141144454,0.00060668820515275,0.0006066873320378363,0.21959063410758972,0.28223857283592224,0.0006066877976991236,0.000606687506660819,0.000606687506660819,0.0006066872738301754,0.000606687506660819,0.0006066879141144454,0.4908905327320099
517,0.00039466837188228965,0.0003946686629205942,0.00039466831367462873,0.00039466816815547645,0.0003946682845707983,0.00039466857560910285,0.0003946682845707983,0.00039466857560910285,0.00039466816815547645,0.00039466837188228965,0.0003946684882976115,0.00039466837188228965,0.00039466822636313736,0.9944746494293213,0.0003946684009861201
518,0.00024616127484478056,0.00024616127484478056,0.00024616115842945874,0.00024616115842945874,0.0002461611293256283,0.8547877073287964,0.0002461614494677633,0.00024616121663711965,0.00024616107111796737,0.14201225340366364,0.00024616156588308513,0.0002461615367792547,0.0002461613912601024,0.00024616127484478056,0.00024616115842945874
519,0.0005209351074881852,0.0005209351656958461,0.0005209351074881852,0.0005209350492805243,0.0005209351074881852,0.0005209356895647943,0.9927068948745728,0.0005209351656958461,0.0005209349910728633,0.000520935223903507,0.0005209350492805243,0.0005209351656958461,0.0005209351074881852,0.000520935223903507,0.0005209349910728633
520,0.00044172105845063925,0.0004417217569425702,0.00044172105845063925,0.00044172091293148696,0.0004417208256199956,0.0004417218442540616,0.00044172132038511336,0.00044172111665830016,0.0004417206801008433,0.00044172152411192656,0.9938158988952637,0.00044172126217745245,0.0004417206218931824,0.00044172132038511336,0.00044172132038511336
