topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
0.000304949,0.000304949,0.000304949,0.000304949,0.256392837,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.024867941,0.000304949,0.435426027,0.000304949,0.000304949,0.09855821,0.075438656,0.000304949,0.025173374,0.000304949,0.000304949,0.000304949,0.012476408,0.000304949,0.013303871,0.000304949,0.048909213,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949,0.000304949
0.019635441,0.000431221,0.000431221,0.034188639,0.000431221,0.032345191,0.000431221,0.000431221,0.000431221,0.025528884,0.000431221,0.000431221,0.143460214,0.000431221,0.000431221,0.126145348,0.000431221,0.128933713,0.000431221,0.000431221,0.039283805,0.034920905,0.000431221,0.000431221,0.000431221,0.000431221,0.000431221,0.000431221,0.051403977,0.317546755,0.020424809,0.000431221,0.000431221,0.000431221,0.000431221,0.000431221,0.000431221,0.000431221,0.000431221,0.014539308
0.033438228,0.000347291,0.000347291,0.000347291,0.000347291,0.015333129,0.000347291,0.195146725,0.000347291,0.000347291,0.090123534,0.000347291,0.000347291,0.025171841,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.62897861,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291,0.000347291
0.000277899,0.000277899,0.000277899,0.165020496,0.251961917,0.000277899,0.000277899,0.016575929,0.000277899,0.000277899,0.000277899,0.000277899,0.000277899,0.080076449,0.000277899,0.000277899,0.000277899,0.000277899,0.027159102,0.000277899,0.000277899,0.000277899,0.028377658,0.000277899,0.000277899,0.000277899,0.02946664,0.014865799,0.000277899,0.049714174,0.276857972,0.000277899,0.022933399,0.000277899,0.000277899,0.000277899,0.000277899,0.000277899,0.000277899,0.029209329
0.086023636,0.034774195,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.065528885,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.618074298,0.040453572,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.000781476,0.067809172,0.000781476,0.000781476,0.061547559,0.000781476
0.000362461,0.000362461,0.01614815,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.074318148,0.000362461,0.000362461,0.000362461,0.064499937,0.000362461,0.000362461,0.045341786,0.000362461,0.000362461,0.000362461,0.732990801,0.000362461,0.019064652,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.017259941,0.000362461,0.000362461,0.000362461,0.000362461,0.000362461,0.018777857
0.000238148,0.000238148,0.000238148,0.000238148,0.089261308,0.000238148,0.013585315,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.138491094,0.000238148,0.000238148,0.587216139,0.000238148,0.000238148,0.000238148,0.000238148,0.04026778,0.000238148,0.106685385,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.000238148,0.01663412,0.000238148,0.000238148
0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.147046834,0.146314919,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.288722664,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954,0.289325237,0.003571954,0.003571954,0.003571954,0.003571954,0.003571954
0.000329049,0.014252316,0.000329049,0.040434618,0.000329049,0.028914627,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.013738498,0.000329049,0.000329049,0.000329049,0.000329049,0.088152304,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.000329049,0.240583509,0.020776154,0.266347945,0.102495342,0.000329049,0.000329049,0.000329049,0.000329049,0.076046467,0.098715767,0.000329049
0.000284187,0.000284187,0.000284187,0.020739939,0.063017182,0.000284187,0.000284187,0.000284187,0.022214158,0.025419325,0.000284187,0.08087106,0.000284187,0.000284187,0.000284187,0.03195079,0.016643016,0.000284187,0.000284187,0.000284187,0.035367064,0.000284187,0.000284187,0.000284187,0.000284187,0.000284187,0.000284187,0.019028658,0.000284187,0.000284187,0.000284187,0.000284187,0.000284187,0.000284187,0.000284187,0.000284187,0.665369511,0.000284187,0.000284187,0.011137852
0.000312692,0.000312692,0.000312692,0.280970693,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.060968503,0.000312692,0.000312692,0.051311906,0.000312692,0.088620052,0.016893709,0.017063959,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.054337073,0.000312692,0.000312692,0.000312692,0.01610369,0.000312692,0.000312692,0.000312692,0.000312692,0.000312692,0.370493442,0.000312692,0.033856224,0.000312692
0.000287451,0.000287451,0.000287451,0.417901576,0.142316163,0.000287451,0.000287451,0.015126779,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.159201816,0.013549822,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.019776462,0.020540226,0.000287451,0.179939196,0.011782012,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.000287451,0.011242431
0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.034596544,0.000142124,0.000142124,0.000142124,0.277414173,0.005894301,0.006425939,0.000142124,0.015495621,0.000142124,0.087202556,0.047220983,0.000142124,0.000142124,0.000142124,0.000142124,0.000142124,0.282934815,0.000142124,0.000142124,0.008070689,0.017270619,0.028304987,0.000142124,0.046531934,0.000142124,0.132976845,0.000142124,0.00596479,0.000142124
0.078228548,0.000342727,0.000342727,0.082625635,0.073548339,0.035936147,0.000342727,0.018864732,0.014938501,0.000342727,0.000342727,0.140216738,0.000342727,0.000342727,0.000342727,0.020890497,0.000342727,0.000342727,0.000342727,0.000342727,0.019568784,0.000342727,0.000342727,0.000342727,0.000342727,0.000342727,0.093415216,0.000342727,0.000342727,0.048525024,0.307526201,0.000342727,0.016172696,0.000342727,0.000342727,0.000342727,0.040632065,0.000342727,0.000342727,0.000342727
0.000390708,0.000390708,0.000390708,0.132949814,0.000390708,0.043439787,0.000390708,0.000390708,0.086893149,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.309636503,0.000390708,0.000390708,0.000390708,0.016658936,0.000390708,0.000390708,0.093005866,0.000390708,0.000390708,0.000390708,0.000390708,0.000390708,0.184369892,0.000390708,0.000390708,0.120543413,0.000390708,0.000390708,0.000390708,0.000390708
0.000454719,0.030657457,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.113227576,0.024353495,0.021949742,0.022074081,0.333807647,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.0850043,0.057893094,0.000454719,0.000454719,0.000454719,0.000454719,0.000454719,0.122454695,0.040479779,0.000454719,0.083431713,0.000454719,0.000454719,0.000454719,0.051934242,0.000454719
0.000352193,0.000352193,0.000352193,0.30666849,0.000352193,0.01390179,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193,0.022419514,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193,0.25904873,0.014999727,0.000352193,0.034488883,0.111517295,0.000352193,0.000352193,0.028287569,0.012655531,0.056682903,0.016427198,0.000352193,0.000352193,0.113040999,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193,0.000352193
0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.049830467,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.039472096,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.087307595,0.026412122,0.080777869,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.120332479,0.000431174,0.000431174,0.000431174,0.000431174,0.000431174,0.509180784,0.072888978,0.000431174
0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.000471804,0.023182575,0.048623368,0.000471804,0.000471804,0.000471804,0.000471804,0.038804077,0.000471804,0.000471804,0.08411245,0.000471804,0.000471804,0.138345242,0.019310307,0.000471804,0.000471804,0.000471804,0.000471804,0.632052422,0.000471804,0.000471804
0.000333388,0.000333388,0.015718326,0.000333388,0.000333388,0.013962716,0.000333388,0.000333388,0.000333388,0.052168366,0.000333388,0.000333388,0.000333388,0.016888162,0.000333388,0.000333388,0.000333388,0.620129645,0.000333388,0.000333388,0.000333388,0.000333388,0.056068581,0.000333388,0.000333388,0.13858214,0.000333388,0.000333388,0.000333388,0.000333388,0.000333388,0.075813659,0.000333388,0.000333388,0.000333388,0.000333388,0.000333388,0.000333388,0.000333388,0.000333388
0.000735586,0.000735586,0.000735586,0.000735586,0.000735586,0.02628991,0.000735586,0.000735586,0.000735586,0.000735586,0.000735586,0.000735586,0.000735586,0.091013648,0.000735586,0.000735586,0.000735586,0.37797755,0.000735586,0.000735586,0.000735586,0.000735586,0.03663516,0.000735586,0.059533507,0.084485628,0.000735586,0.000735586,0.000735586,0.231083691,0.000735586,0.000735586,0.032935452,0.000735586,0.000735586,0.000735586,0.037242282,0.000735586,0.000735586,0.000735586
0.00039717,0.033624623,0.00039717,0.00039717,0.060037471,0.00039717,0.00039717,0.00039717,0.00039717,0.00039717,0.016929884,0.00039717,0.162619382,0.024063678,0.016213249,0.00039717,0.051760077,0.022017149,0.00039717,0.017744057,0.070130371,0.00039717,0.00039717,0.00039717,0.00039717,0.00039717,0.00039717,0.00039717,0.00039717,0.00039717,0.033357218,0.00039717,0.00039717,0.00039717,0.053616449,0.00039717,0.057399247,0.00039717,0.353907317,0.016650561
0.000357271,0.000357271,0.000357271,0.062668242,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.277107507,0.000357271,0.211646214,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.066203512,0.266819715,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.000357271,0.017057102,0.000357271,0.086707771,0.000357271,0.000357271,0.000357271
0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.042748924,0.000568331,0.023311011,0.000568331,0.000568331,0.000568331,0.000568331,0.000568331,0.091406271,0.000568331,0.000568331,0.140922591,0.02327062,0.000568331,0.000568331,0.000568331,0.000568331,0.659017324,0.000568331,0.000568331
0.00018945,0.00018945,0.00018945,0.00018945,0.02815108,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.076372154,0.459483325,0.00018945,0.148892641,0.00018945,0.041073173,0.017400587,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.199345082,0.00018945,0.008049871,0.00018945,0.015359126,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945,0.00018945
0.000403394,0.000403394,0.000403394,0.045055024,0.021905158,0.000403394,0.039698601,0.000403394,0.020302022,0.000403394,0.000403394,0.000403394,0.000403394,0.258362144,0.036557168,0.000403394,0.022439778,0.053558726,0.000403394,0.061154298,0.000403394,0.000403394,0.000403394,0.041372415,0.076978281,0.000403394,0.000403394,0.157004699,0.000403394,0.000403394,0.000403394,0.000403394,0.000403394,0.000403394,0.000403394,0.061483797,0.000403394,0.000403394,0.000403394,0.09363962
0.000490337,0.036355063,0.000490337,0.000490337,0.174561381,0.352242202,0.000490337,0.020093488,0.000490337,0.000490337,0.000490337,0.020755695,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.051597405,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.04202107,0.000490337,0.149481937,0.098890588,0.039291039,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337,0.000490337
0.000490511,0.000490511,0.092430092,0.000490511,0.054829758,0.000490511,0.000490511,0.000490511,0.000490511,0.000490511,0.02010528,0.000490511,0.067058273,0.024108879,0.000490511,0.000490511,0.000490511,0.000490511,0.123883776,0.000490511,0.043004587,0.27263847,0.056363765,0.000490511,0.000490511,0.000490511,0.187973827,0.000490511,0.000490511,0.000490511,0.000490511,0.000490511,0.000490511,0.000490511,0.04337851,0.000490511,0.000490511,0.000490511,0.000490511,0.000490511
0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.146884441,0.000373289,0.035204042,0.090111762,0.283976227,0.000373289,0.07185927,0.000373289,0.000373289,0.000373289,0.076924428,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.000373289,0.184124276,0.000373289,0.021486839,0.015448758,0.000373289,0.000373289,0.062781297
0.000500167,0.069559224,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.086699575,0.000500167,0.000500167,0.000500167,0.000500167,0.195014298,0.000500167,0.093001381,0.000500167,0.000500167,0.167089865,0.024829015,0.090650685,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.22242485,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.000500167,0.035225946,0.000500167
0.023412149,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.07885544,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.310313791,0.038737535,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.022392184,0.23970741,0.211615011,0.02179667,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.000532009,0.03667751,0.000532009
0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.581178725,0.095425829,0.216639206,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.015477356,0.000367705,0.000367705,0.000367705,0.000367705,0.000367705,0.031202206,0.000367705,0.000367705,0.047574732,0.000367705,0.000367705,0.000367705,0.000367705
0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.0159663,0.182756096,0.000362557,0.053129341,0.000362557,0.000362557,0.000362557,0.029087054,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.031793244,0.000362557,0.000362557,0.000362557,0.000362557,0.000362557,0.529105484,0.000362557,0.000362557,0.019555056,0.127005592
0.000609934,0.049395025,0.000609934,0.000609934,0.028933359,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.20611985,0.000609934,0.000609934,0.000609934,0.138287231,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.26350823,0.000609934,0.242098212,0.000609934,0.000609934,0.000609934,0.000609934,0.027140373,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.000609934,0.024999851
0.000231565,0.000231565,0.029412389,0.070024863,0.160396025,0.000231565,0.000231565,0.000231565,0.000231565,0.000231565,0.000231565,0.000231565,0.047433041,0.000231565,0.000231565,0.235188141,0.027129445,0.000231565,0.131278366,0.000231565,0.000231565,0.000231565,0.000231565,0.000231565,0.000231565,0.000231565,0.120630242,0.000231565,0.000231565,0.046043944,0.038783647,0.000231565,0.000231565,0.030107848,0.000231565,0.000231565,0.05708823,0.000231565,0.000231565,0.000231565
0.000320599,0.000320599,0.000320599,0.000320599,0.013909481,0.066300809,0.125688463,0.000320599,0.000320599,0.013122459,0.000320599,0.000320599,0.000320599,0.000320599,0.000320599,0.000320599,0.037182275,0.168613702,0.000320599,0.106826827,0.000320599,0.000320599,0.000320599,0.000320599,0.000320599,0.161517993,0.000320599,0.000320599,0.039775811,0.044072963,0.000320599,0.000320599,0.000320599,0.136374816,0.000320599,0.07763768,0.000320599,0.000320599,0.000320599,0.000320599
0.000367772,0.000367772,0.033147987,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.117710359,0.000367772,0.000367772,0.236133635,0.000367772,0.000367772,0.000367772,0.104085386,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.029283518,0.420921862,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.030904038,0.000367772,0.016044559,0.000367772
0.000221296,0.000221296,0.000221296,0.000221296,0.083890148,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.009799158,0.500063956,0.000221296,0.000221296,0.128024489,0.01971934,0.010827878,0.066794477,0.000221296,0.010882003,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.081631199,0.000221296,0.000221296,0.066312939,0.015636807,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296,0.000221296
0.000274817,0.000274817,0.000274817,0.075104639,0.135739014,0.022728337,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.088656001,0.256938636,0.000274817,0.000274817,0.000274817,0.079140469,0.022658382,0.000274817,0.021364158,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.107851386,0.11715959,0.017145861,0.024279183,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.000274817,0.023814298,0.000274817
0.016673276,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.547486067,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.028933715,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.000357254,0.017859437,0.000357254,0.000357254,0.000357254,0.110937081,0.000357254,0.000357254,0.133397311,0.000357254,0.000357254,0.000357254,0.071794003,0.000357254,0.06148703,0.000357254
0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.867040932,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.086575516,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.02435624,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331,0.000595331
0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.014241762,0.000347331,0.000347331,0.142807916,0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.078328863,0.000347331,0.21809496,0.016707592,0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.014235033,0.000347331,0.000347331,0.02828625,0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.000347331,0.285484672,0.000347331,0.000347331,0.06937106,0.122021988
0.000342574,0.013994072,0.000342574,0.000342574,0.056293041,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.099326797,0.000342574,0.000342574,0.000342574,0.350779712,0.000342574,0.000342574,0.000342574,0.000342574,0.021984413,0.000342574,0.000342574,0.000342574,0.357549965,0.027745808,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.000342574,0.061363861,0.000342574,0.000342574,0.000342574
0.017423466,0.033471096,0.000410028,0.022600383,0.000410028,0.000410028,0.213622734,0.000410028,0.000410028,0.000410028,0.000410028,0.000410028,0.097574368,0.000410028,0.098793007,0.000410028,0.000410028,0.055642661,0.000410028,0.029101327,0.000410028,0.015410997,0.04381758,0.000410028,0.106806636,0.000410028,0.016774073,0.000410028,0.000410028,0.160064414,0.000410028,0.000410028,0.045438822,0.033207756,0.000410028,0.000410028,0.000410028,0.000410028,0.000410028,0.000410028
0.000177344,0.000177344,0.000177344,0.000177344,0.191760927,0.000177344,0.053607963,0.000177344,0.000177344,0.000177344,0.000177344,0.000177344,0.139110669,0.000177344,0.056931105,0.000177344,0.093116671,0.04440023,0.048556037,0.000177344,0.000177344,0.000177344,0.000177344,0.000177344,0.000177344,0.007256508,0.000177344,0.000177344,0.113672689,0.000177344,0.116666034,0.000177344,0.0143619,0.000177344,0.093395293,0.000177344,0.01530692,0.000177344,0.007246148,0.000177344
0.000337952,0.000337952,0.000337952,0.029375182,0.122209176,0.000337952,0.04998472,0.000337952,0.000337952,0.054387234,0.000337952,0.027730227,0.000337952,0.000337952,0.000337952,0.000337952,0.112355649,0.000337952,0.019028267,0.09588927,0.355079859,0.000337952,0.080066837,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.000337952,0.028178051,0.000337952,0.000337952,0.016252922,0.000337952,0.000337952
0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.000172517,0.026019044,0.074568145,0.020332672,0.108237319,0.197124213,0.000172517,0.000172517,0.000172517,0.035834879,0.007745096,0.000172517,0.082474843,0.000172517,0.000172517,0.000172517,0.01763998,0.000172517,0.085907705,0.280544937,0.000172517,0.000172517,0.013989933,0.000172517,0.000172517,0.000172517,0.038105294,0.006990473
0.0170736,0.017007142,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.049575891,0.000416833,0.000416833,0.000416833,0.000416833,0.018068358,0.000416833,0.000416833,0.258475542,0.000416833,0.000416833,0.000416833,0.000416833,0.000416833,0.586201012,0.039842945,0.000416833
0.000277871,0.000277871,0.000277871,0.000277871,0.145213768,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.261098802,0.053653102,0.000277871,0.000277871,0.000277871,0.163708299,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.035561278,0.000277871,0.000277871,0.013970376,0.000277871,0.185972154,0.055862799,0.020598575,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.000277871,0.056024738
0.001316223,0.282762855,0.001316223,0.001316223,0.001316223,0.001316223,0.053953797,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.351115465,0.211736411,0.054363679,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223,0.001316223
0.000252655,0.023807647,0.000252655,0.219814688,0.171810329,0.000252655,0.000252655,0.032776129,0.000252655,0.010633508,0.000252655,0.000252655,0.000252655,0.000252655,0.000252655,0.000252655,0.000252655,0.033049092,0.032082293,0.000252655,0.000252655,0.000252655,0.000252655,0.000252655,0.000252655,0.000252655,0.036695208,0.000252655,0.12724705,0.000252655,0.172229081,0.000252655,0.000252655,0.000252655,0.06287086,0.000252655,0.000252655,0.000252655,0.069909804,0.000252655
0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.111005113,0.000397079,0.040876221,0.000397079,0.000397079,0.000397079,0.000397079,0.525043428,0.000397079,0.000397079,0.016387951,0.000397079,0.000397079,0.060955048,0.000397079,0.000397079,0.000397079,0.000397079,0.017242614,0.031887863,0.016270829,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.000397079,0.104973786,0.000397079,0.063444793
0.000281017,0.000281017,0.000281017,0.000281017,0.029333407,0.000281017,0.000281017,0.01443357,0.000281017,0.000281017,0.000281017,0.000281017,0.051072408,0.000281017,0.022720031,0.000281017,0.000281017,0.000281017,0.055899583,0.000281017,0.000281017,0.000281017,0.000281017,0.011424011,0.000281017,0.000281017,0.027316093,0.08660052,0.012605065,0.000281017,0.365234345,0.000281017,0.000281017,0.000281017,0.315211445,0.000281017,0.000281017,0.000281017,0.000281017,0.000281017
0.030056514,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.025637455,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.04364093,0.110794686,0.000316543,0.186019555,0.000316543,0.259638906,0.098813534,0.000316543,0.01517022,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.016858848,0.068882629,0.135306939,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543,0.000316543
0.000233748,0.029763153,0.000233748,0.024689533,0.06876269,0.12756452,0.000233748,0.000233748,0.011414102,0.000233748,0.000233748,0.000233748,0.023819042,0.014903031,0.023969214,0.000233748,0.066805743,0.000233748,0.000233748,0.058032986,0.077059232,0.000233748,0.156444341,0.000233748,0.022597333,0.000233748,0.000233748,0.000233748,0.238935918,0.000233748,0.028293947,0.000233748,0.000233748,0.000233748,0.000233748,0.000233748,0.000233748,0.021335293,0.000233748,0.000233748
0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.063993454,0.001562807,0.001562807,0.001562807,0.111668214,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.048064053,0.202251226,0.073405117,0.001562807,0.177948341,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.067600295,0.064055063,0.001562807,0.001562807,0.142567188,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807,0.001562807
0.000231574,0.000231574,0.000231574,0.283816785,0.03075682,0.000231574,0.009662836,0.000231574,0.000231574,0.009730931,0.000231574,0.000231574,0.000231574,0.011516171,0.000231574,0.000231574,0.011016211,0.000231574,0.000231574,0.047266968,0.020108225,0.000231574,0.000231574,0.000231574,0.000231574,0.000231574,0.000231574,0.000231574,0.000231574,0.092657179,0.000231574,0.000231574,0.000231574,0.000231574,0.000231574,0.000231574,0.421250224,0.000231574,0.055501986,0.000231574
